feature_block,method,selected_k,source_row_index,cluster_label,cluster_name,pc1,pc2,measurement_id,session_id,timestamp,service_degraded,degradation_status
reduced_context,kmeans,2,6179,1,C1,-0.8920541429466404,-0.4743538627244782,synnetqos_m_00006180,S042_00617,2025-08-15 23:22:57.712975,1,Degraded
reduced_context,kmeans,2,6189,0,C0,1.230560910214561,-0.4969099029294229,synnetqos_m_00006190,S042_00618,2025-08-01 12:23:21.018571,0,Not degraded
reduced_context,kmeans,2,6200,1,C1,-0.5585571249824062,-0.856735754980499,synnetqos_m_00006201,S042_00620,2025-08-10 21:31:28.867541,0,Not degraded
reduced_context,kmeans,2,6210,0,C0,5.966668791754517,2.0231127280300902,synnetqos_m_00006211,S042_00621,2025-08-05 18:37:41.691470,0,Not degraded
reduced_context,kmeans,2,6213,0,C0,2.7586126343041424,-1.7849125124775675,synnetqos_m_00006214,S042_00621,2025-08-05 18:40:41.691470,0,Not degraded
reduced_context,kmeans,2,6214,0,C0,4.642807667824473,-1.1487340494496954,synnetqos_m_00006215,S042_00621,2025-08-05 18:41:41.691470,0,Not degraded
reduced_context,kmeans,2,6241,1,C1,-1.2894294880160873,-0.6842690821423059,synnetqos_m_00006242,S042_00624,2025-07-30 12:10:26.894682,1,Degraded
reduced_context,kmeans,2,6246,1,C1,-1.34277853004622,-0.34168687314999235,synnetqos_m_00006247,S042_00624,2025-07-30 12:15:26.894682,1,Degraded
reduced_context,kmeans,2,6258,1,C1,-0.11576577708597977,-0.3688417110585797,synnetqos_m_00006259,S042_00625,2025-08-10 13:18:03.898965,0,Not degraded
reduced_context,kmeans,2,6259,1,C1,-0.5074024612834906,-0.42910008808220385,synnetqos_m_00006260,S042_00625,2025-08-10 13:19:03.898965,0,Not degraded
reduced_context,kmeans,2,6260,1,C1,-1.2828221578767312,-9.493383126823324e-05,synnetqos_m_00006261,S042_00626,2025-08-19 18:36:50.233334,1,Degraded
reduced_context,kmeans,2,6282,0,C0,0.9799299936786924,-0.9027582317181361,synnetqos_m_00006283,S042_00628,2025-08-10 15:53:07.867130,1,Degraded
reduced_context,kmeans,2,6287,0,C0,1.3512846425074188,-0.16164820619016892,synnetqos_m_00006288,S042_00628,2025-08-10 15:58:07.867130,1,Degraded
reduced_context,kmeans,2,6307,1,C1,-2.949888291889972,-0.11635700116009678,synnetqos_m_00006308,S042_00630,2025-08-07 03:21:53.506019,1,Degraded
reduced_context,kmeans,2,6317,0,C0,0.7551718652750118,-0.17259735498371928,synnetqos_m_00006318,S042_00631,2025-08-14 08:59:44.316545,0,Not degraded
reduced_context,kmeans,2,6319,0,C0,1.1078167272057171,0.3086295844592643,synnetqos_m_00006320,S042_00631,2025-08-14 09:01:44.316545,0,Not degraded
reduced_context,kmeans,2,6329,1,C1,-0.7858709449795237,-0.8973604719598572,synnetqos_m_00006330,S042_00632,2025-08-06 13:54:03.462504,0,Not degraded
reduced_context,kmeans,2,6334,0,C0,1.0054295667300512,-1.919629278156635,synnetqos_m_00006335,S042_00633,2025-07-31 09:12:34.435971,0,Not degraded
reduced_context,kmeans,2,6335,0,C0,2.7507146530040942,-2.2856425946840737,synnetqos_m_00006336,S042_00633,2025-07-31 09:13:34.435971,1,Degraded
reduced_context,kmeans,2,6361,0,C0,0.7624237910218753,-0.3148309151388269,synnetqos_m_00006362,S042_00636,2025-08-24 17:54:31.888185,0,Not degraded
reduced_context,kmeans,2,6373,0,C0,1.6097811276649427,-1.1140952509542346,synnetqos_m_00006374,S042_00637,2025-08-21 04:13:33.201805,0,Not degraded
reduced_context,kmeans,2,6374,0,C0,3.0857790130071803,-1.3826965850751292,synnetqos_m_00006375,S042_00637,2025-08-21 04:14:33.201805,0,Not degraded
reduced_context,kmeans,2,6383,1,C1,-1.505130198403102,0.04332565365742417,synnetqos_m_00006384,S042_00638,2025-08-19 08:10:32.295323,1,Degraded
reduced_context,kmeans,2,6404,1,C1,0.30353852800965864,0.20230341408199584,synnetqos_m_00006405,S042_00640,2025-07-31 03:47:55.401623,1,Degraded
reduced_context,kmeans,2,6414,1,C1,-0.3652944374686458,-0.44973533504690055,synnetqos_m_00006415,S042_00641,2025-08-15 20:18:39.716735,0,Not degraded
reduced_context,kmeans,2,6415,1,C1,-1.0967819237626542,-0.4695458505017967,synnetqos_m_00006416,S042_00641,2025-08-15 20:19:39.716735,1,Degraded
reduced_context,kmeans,2,6420,1,C1,-1.0004601717798445,-0.45962290293806074,synnetqos_m_00006421,S042_00642,2025-08-03 15:42:44.411388,0,Not degraded
reduced_context,kmeans,2,6425,0,C0,1.499181303989386,0.8619283792001254,synnetqos_m_00006426,S042_00642,2025-08-03 15:47:44.411388,0,Not degraded
reduced_context,kmeans,2,6441,1,C1,0.301043423298645,-1.4345595418920527,synnetqos_m_00006442,S042_00644,2025-08-09 03:11:14.444682,0,Not degraded
reduced_context,kmeans,2,6479,1,C1,-2.4548744320864633,4.7613828986472635,synnetqos_m_00006480,S042_00647,2025-07-29 20:18:25.744801,1,Degraded
reduced_context,kmeans,2,6488,0,C0,0.9223156799288496,-1.0553648448908046,synnetqos_m_00006489,S042_00648,2025-08-19 14:25:13.556810,0,Not degraded
reduced_context,kmeans,2,6496,1,C1,-1.4154084379460252,1.6471221447205486,synnetqos_m_00006497,S042_00649,2025-08-02 01:27:57.985225,1,Degraded
reduced_context,kmeans,2,6511,0,C0,1.2696907861721076,2.8133461531705017,synnetqos_m_00006512,S042_00651,2025-07-29 02:59:41.175762,1,Degraded
reduced_context,kmeans,2,6538,1,C1,0.6078015442284762,-1.4231406689369244,synnetqos_m_00006539,S042_00653,2025-08-17 09:34:42.401379,0,Not degraded
reduced_context,kmeans,2,6555,1,C1,-0.9347847788953914,-0.951707347734209,synnetqos_m_00006556,S042_00655,2025-07-31 23:40:30.607596,1,Degraded
reduced_context,kmeans,2,6556,1,C1,-1.6902660728097467,-0.8136327705343666,synnetqos_m_00006557,S042_00655,2025-07-31 23:41:30.607596,1,Degraded
reduced_context,kmeans,2,6560,1,C1,-1.5156912398623548,2.2221700560661155,synnetqos_m_00006561,S042_00656,2025-07-28 05:40:21.592686,1,Degraded
reduced_context,kmeans,2,6576,1,C1,-2.39242161693194,0.10438135531206921,synnetqos_m_00006577,S042_00657,2025-08-11 07:07:21.887485,1,Degraded
reduced_context,kmeans,2,6577,1,C1,-2.013919508017626,-1.2073319282389254,synnetqos_m_00006578,S042_00657,2025-08-11 07:08:21.887485,1,Degraded
reduced_context,kmeans,2,6579,1,C1,-1.5462356469169118,-1.0845269968928803,synnetqos_m_00006580,S042_00657,2025-08-11 07:10:21.887485,1,Degraded
reduced_context,kmeans,2,6583,0,C0,2.1717630928644094,-0.35886068828862805,synnetqos_m_00006584,S042_00658,2025-08-19 23:54:17.816353,0,Not degraded
reduced_context,kmeans,2,6585,1,C1,-0.5788029355563008,-0.12309301362245925,synnetqos_m_00006586,S042_00658,2025-08-19 23:56:17.816353,1,Degraded
reduced_context,kmeans,2,6589,0,C0,2.4582286770594517,-0.02709110900317674,synnetqos_m_00006590,S042_00658,2025-08-20 00:00:17.816353,0,Not degraded
reduced_context,kmeans,2,6610,0,C0,1.6194704036635812,1.9769698662657014,synnetqos_m_00006611,S042_00661,2025-08-01 19:42:20.973381,0,Not degraded
reduced_context,kmeans,2,6625,1,C1,-0.4589245253956488,5.924697323055994,synnetqos_m_00006626,S042_00662,2025-07-28 08:58:43.649392,1,Degraded
reduced_context,kmeans,2,6628,1,C1,-0.11097275431677225,2.626731645071394,synnetqos_m_00006629,S042_00662,2025-07-28 09:01:43.649392,1,Degraded
reduced_context,kmeans,2,6669,1,C1,-2.010850762325537,-0.2561702846847611,synnetqos_m_00006670,S042_00666,2025-08-06 14:49:40.083945,1,Degraded
reduced_context,kmeans,2,6677,0,C0,0.8799454835474082,0.13678281787524094,synnetqos_m_00006678,S042_00667,2025-07-26 11:38:33.223254,0,Not degraded
reduced_context,kmeans,2,6687,1,C1,-0.8658417664585125,0.8542230770756213,synnetqos_m_00006688,S042_00668,2025-08-20 00:22:47.501795,1,Degraded
reduced_context,kmeans,2,6688,1,C1,-0.9778295254922422,-0.45617269366163504,synnetqos_m_00006689,S042_00668,2025-08-20 00:23:47.501795,0,Not degraded
reduced_context,kmeans,2,6697,1,C1,0.6141503509166267,-0.8359185243278743,synnetqos_m_00006698,S042_00669,2025-08-14 13:13:58.431890,0,Not degraded
reduced_context,kmeans,2,6710,0,C0,0.9592613911175162,-1.2173910712984009,synnetqos_m_00006711,S042_00671,2025-07-26 22:00:55.637919,0,Not degraded
reduced_context,kmeans,2,6717,1,C1,-0.5004045853586687,-0.8458303201973802,synnetqos_m_00006718,S042_00671,2025-07-26 22:07:55.637919,1,Degraded
reduced_context,kmeans,2,6723,1,C1,0.0766744000828769,-0.7168783029928687,synnetqos_m_00006724,S042_00672,2025-08-02 23:12:03.371201,0,Not degraded
reduced_context,kmeans,2,6743,1,C1,-1.1544124079780995,-0.9438854348511848,synnetqos_m_00006744,S042_00674,2025-07-31 04:42:19.527062,0,Not degraded
reduced_context,kmeans,2,6748,1,C1,-1.3976565338565508,4.1025235409516245,synnetqos_m_00006749,S042_00674,2025-07-31 04:47:19.527062,1,Degraded
reduced_context,kmeans,2,6753,1,C1,-2.8763700316732312,-0.035760796254826185,synnetqos_m_00006754,S042_00675,2025-08-17 01:32:12.722242,1,Degraded
reduced_context,kmeans,2,6779,1,C1,-2.623800385787503,4.179513208586668,synnetqos_m_00006780,S042_00677,2025-08-11 16:37:06.652573,1,Degraded
reduced_context,kmeans,2,6780,0,C0,1.868372573528787,0.9863210552137256,synnetqos_m_00006781,S042_00678,2025-08-02 00:23:40.892594,0,Not degraded
reduced_context,kmeans,2,6786,0,C0,1.288510648919269,1.358102412285104,synnetqos_m_00006787,S042_00678,2025-08-02 00:29:40.892594,0,Not degraded
reduced_context,kmeans,2,6793,1,C1,-1.7284623605028702,-0.8825447266323384,synnetqos_m_00006794,S042_00679,2025-08-14 04:18:55.042040,1,Degraded
reduced_context,kmeans,2,6803,0,C0,1.2982342624200396,-1.3244126897175241,synnetqos_m_00006804,S042_00680,2025-08-05 23:07:28.659196,0,Not degraded
reduced_context,kmeans,2,6808,1,C1,-2.256016413159686,1.0247245906948066,synnetqos_m_00006809,S042_00680,2025-08-05 23:12:28.659196,1,Degraded
reduced_context,kmeans,2,6810,1,C1,-0.8381086644024279,0.25410982184960984,synnetqos_m_00006811,S042_00681,2025-08-08 14:16:54.712336,1,Degraded
reduced_context,kmeans,2,6817,0,C0,1.8259223605570718,2.89611114419097,synnetqos_m_00006818,S042_00681,2025-08-08 14:23:54.712336,1,Degraded
reduced_context,kmeans,2,6821,0,C0,2.2664919061494757,-1.2651086532414306,synnetqos_m_00006822,S042_00682,2025-08-17 23:59:32.292262,0,Not degraded
reduced_context,kmeans,2,6841,0,C0,0.93527959602376,-1.2091297060236952,synnetqos_m_00006842,S042_00684,2025-07-31 11:49:36.800063,0,Not degraded
reduced_context,kmeans,2,6853,1,C1,-1.467640074076498,3.0925296677636056,synnetqos_m_00006854,S042_00685,2025-08-01 23:12:52.716371,1,Degraded
reduced_context,kmeans,2,6863,1,C1,-1.9310572960502823,0.35356473700205804,synnetqos_m_00006864,S042_00686,2025-07-27 13:10:18.043811,1,Degraded
reduced_context,kmeans,2,6864,1,C1,-2.1075680932966394,0.5322121106435643,synnetqos_m_00006865,S042_00686,2025-07-27 13:11:18.043811,1,Degraded
reduced_context,kmeans,2,6865,1,C1,-1.1599963066731296,-0.5262354991727802,synnetqos_m_00006866,S042_00686,2025-07-27 13:12:18.043811,0,Not degraded
reduced_context,kmeans,2,6875,1,C1,-0.9434179256480536,0.28657939811788014,synnetqos_m_00006876,S042_00687,2025-08-15 05:11:57.772327,0,Not degraded
reduced_context,kmeans,2,6878,1,C1,-2.277627512569977,-0.0010250804218420381,synnetqos_m_00006879,S042_00687,2025-08-15 05:14:57.772327,1,Degraded
reduced_context,kmeans,2,6879,1,C1,-2.4186025294005558,0.10070579202011293,synnetqos_m_00006880,S042_00687,2025-08-15 05:15:57.772327,1,Degraded
reduced_context,kmeans,2,6891,0,C0,3.0976985384602473,0.49630443009842995,synnetqos_m_00006892,S042_00689,2025-08-16 22:29:38.255610,0,Not degraded
reduced_context,kmeans,2,6893,0,C0,2.0661638115844623,0.3939596885035553,synnetqos_m_00006894,S042_00689,2025-08-16 22:31:38.255610,0,Not degraded
reduced_context,kmeans,2,6904,0,C0,1.5384670402057248,-1.075301440040803,synnetqos_m_00006905,S042_00690,2025-07-27 07:20:56.891399,0,Not degraded
reduced_context,kmeans,2,6943,1,C1,0.029207291638883248,-1.463101616090689,synnetqos_m_00006944,S042_00694,2025-07-31 23:17:38.930429,0,Not degraded
reduced_context,kmeans,2,6949,1,C1,-0.4667379426871486,-1.0889500087049437,synnetqos_m_00006950,S042_00694,2025-07-31 23:23:38.930429,1,Degraded
reduced_context,kmeans,2,6957,0,C0,2.955992015103542,0.2942755359816042,synnetqos_m_00006958,S042_00695,2025-08-03 00:28:28.985731,0,Not degraded
reduced_context,kmeans,2,6987,1,C1,-0.6317030989957589,-1.0815775326427928,synnetqos_m_00006988,S042_00698,2025-07-28 01:40:32.813645,1,Degraded
reduced_context,kmeans,2,7003,1,C1,-3.1466360108137184,0.1461037945603789,synnetqos_m_00007004,S042_00700,2025-08-09 12:44:16.872227,1,Degraded
reduced_context,kmeans,2,7005,1,C1,-2.9225036873838923,1.3791465972567716,synnetqos_m_00007006,S042_00700,2025-08-09 12:46:16.872227,1,Degraded
reduced_context,kmeans,2,7015,1,C1,-0.3511140862933206,1.10521465659982,synnetqos_m_00007016,S042_00701,2025-07-27 00:06:29.366437,0,Not degraded
reduced_context,kmeans,2,7019,1,C1,-0.4525831690981737,0.2870412775373243,synnetqos_m_00007020,S042_00701,2025-07-27 00:10:29.366437,0,Not degraded
reduced_context,kmeans,2,7024,0,C0,1.197289205877485,-0.1784284025773564,synnetqos_m_00007025,S042_00702,2025-08-12 09:42:08.776063,0,Not degraded
reduced_context,kmeans,2,7031,1,C1,-0.7053069802117401,1.4041717476320397,synnetqos_m_00007032,S042_00703,2025-07-27 20:40:01.809797,1,Degraded
reduced_context,kmeans,2,7043,1,C1,-1.2995911511219889,-0.3277422851069729,synnetqos_m_00007044,S042_00704,2025-08-21 05:00:05.640657,1,Degraded
reduced_context,kmeans,2,7055,0,C0,1.1947214141582445,-0.22053922035445706,synnetqos_m_00007056,S042_00705,2025-08-22 02:56:13.270243,0,Not degraded
reduced_context,kmeans,2,7064,1,C1,-0.6958084871269963,0.11913009512369485,synnetqos_m_00007065,S042_00706,2025-08-15 11:41:16.611410,1,Degraded
reduced_context,kmeans,2,7072,1,C1,-1.155869294403391,1.6530530362892164,synnetqos_m_00007073,S042_00707,2025-08-19 06:09:06.179995,1,Degraded
reduced_context,kmeans,2,7077,0,C0,0.8741240779290557,0.3281811466265239,synnetqos_m_00007078,S042_00707,2025-08-19 06:14:06.179995,0,Not degraded
reduced_context,kmeans,2,7085,1,C1,-3.2483147352798976,0.15474248311456767,synnetqos_m_00007086,S042_00708,2025-08-05 02:59:09.634559,1,Degraded
reduced_context,kmeans,2,7101,0,C0,3.3213825741178016,1.1765608000505325,synnetqos_m_00007102,S042_00710,2025-08-07 23:33:31.471262,0,Not degraded
reduced_context,kmeans,2,7103,0,C0,2.063835435618483,4.614880985410902,synnetqos_m_00007104,S042_00710,2025-08-07 23:35:31.471262,1,Degraded
reduced_context,kmeans,2,7129,1,C1,0.7116653439199693,-1.5138995204869723,synnetqos_m_00007130,S042_00712,2025-08-02 08:12:49.419808,0,Not degraded
reduced_context,kmeans,2,7144,1,C1,-0.855676462491207,-0.9049560337511444,synnetqos_m_00007145,S042_00714,2025-08-20 04:47:40.376286,0,Not degraded
reduced_context,kmeans,2,7151,1,C1,0.12374595433789479,-0.661378572808949,synnetqos_m_00007152,S042_00715,2025-08-19 01:28:56.058138,0,Not degraded
reduced_context,kmeans,2,7165,1,C1,-0.30882678085847415,-0.4194579208139607,synnetqos_m_00007166,S042_00716,2025-08-16 04:41:38.495757,1,Degraded
reduced_context,kmeans,2,7169,0,C0,2.233417981722846,0.6853292855429648,synnetqos_m_00007170,S042_00716,2025-08-16 04:45:38.495757,0,Not degraded
reduced_context,kmeans,2,7177,1,C1,-0.9113974636006397,-0.39707852138716954,synnetqos_m_00007178,S042_00717,2025-07-28 16:26:37.406979,1,Degraded
reduced_context,kmeans,2,7187,1,C1,0.5966184241908843,-1.2972792207966715,synnetqos_m_00007188,S042_00718,2025-08-20 22:52:34.128800,0,Not degraded
reduced_context,kmeans,2,7200,0,C0,2.8582246543275094,-1.7985037785069353,synnetqos_m_00007201,S042_00720,2025-08-15 15:03:57.980730,0,Not degraded
reduced_context,kmeans,2,7201,0,C0,2.8947262090026373,-0.07149189879102333,synnetqos_m_00007202,S042_00720,2025-08-15 15:04:57.980730,0,Not degraded
reduced_context,kmeans,2,7202,0,C0,3.6699191673657263,-1.2947842837589407,synnetqos_m_00007203,S042_00720,2025-08-15 15:05:57.980730,0,Not degraded
reduced_context,kmeans,2,7225,0,C0,1.9929513488731365,0.18263820266963174,synnetqos_m_00007226,S042_00722,2025-07-27 03:54:33.338574,0,Not degraded
reduced_context,kmeans,2,7237,1,C1,-1.751146776592221,-0.9033105502573668,synnetqos_m_00007238,S042_00723,2025-08-21 08:32:30.542521,1,Degraded
reduced_context,kmeans,2,7241,1,C1,-0.5733982475592572,3.3113458514496723,synnetqos_m_00007242,S042_00724,2025-07-29 10:09:47.953869,1,Degraded
reduced_context,kmeans,2,7258,0,C0,1.3115668228993937,-1.3812090884168915,synnetqos_m_00007259,S042_00725,2025-08-01 22:23:54.038478,0,Not degraded
reduced_context,kmeans,2,7260,1,C1,-0.6032923306110229,0.0007488268346812002,synnetqos_m_00007261,S042_00726,2025-08-07 17:32:33.498181,0,Not degraded
reduced_context,kmeans,2,7268,0,C0,1.8056285222915083,2.9666732835386567,synnetqos_m_00007269,S042_00726,2025-08-07 17:40:33.498181,0,Not degraded
reduced_context,kmeans,2,7275,0,C0,2.703298779060812,0.49363782944380274,synnetqos_m_00007276,S042_00727,2025-08-06 19:54:18.936378,0,Not degraded
reduced_context,kmeans,2,7292,1,C1,-2.1232391766960514,2.1812081651270043,synnetqos_m_00007293,S042_00729,2025-08-16 16:48:39.878111,1,Degraded
reduced_context,kmeans,2,7293,1,C1,-2.25170713470958,1.4005738185077474,synnetqos_m_00007294,S042_00729,2025-08-16 16:49:39.878111,1,Degraded
reduced_context,kmeans,2,7308,1,C1,0.14270415638101253,-0.523803780213352,synnetqos_m_00007309,S042_00730,2025-07-31 12:38:20.262280,0,Not degraded
reduced_context,kmeans,2,7323,1,C1,-0.6032457236673946,-0.6562576155861757,synnetqos_m_00007324,S042_00732,2025-08-06 00:36:17.694796,0,Not degraded
reduced_context,kmeans,2,7332,0,C0,2.5244080582658754,-1.085800707241851,synnetqos_m_00007333,S042_00733,2025-08-23 12:37:42.701374,0,Not degraded
reduced_context,kmeans,2,7344,1,C1,-1.1473958135845732,-0.003309619599453424,synnetqos_m_00007345,S042_00734,2025-07-30 15:41:54.542552,1,Degraded
reduced_context,kmeans,2,7346,1,C1,-2.9098239113127433,-0.1610697532238692,synnetqos_m_00007347,S042_00734,2025-07-30 15:43:54.542552,1,Degraded
reduced_context,kmeans,2,7349,1,C1,-2.044219913065448,-0.19985658546139348,synnetqos_m_00007350,S042_00734,2025-07-30 15:46:54.542552,1,Degraded
reduced_context,kmeans,2,7377,1,C1,-2.3811165556838416,-0.5194637938699684,synnetqos_m_00007378,S042_00737,2025-07-28 23:13:59.603177,1,Degraded
reduced_context,kmeans,2,7383,0,C0,1.101570951371202,-1.0875422489539783,synnetqos_m_00007384,S042_00738,2025-08-25 05:13:39.625802,0,Not degraded
reduced_context,kmeans,2,7384,0,C0,2.6176263993177686,1.181685822797881,synnetqos_m_00007385,S042_00738,2025-08-25 05:14:39.625802,0,Not degraded
reduced_context,kmeans,2,7390,1,C1,-0.3622299204230629,-1.550728234858517,synnetqos_m_00007391,S042_00739,2025-08-23 04:18:56.733077,1,Degraded
reduced_context,kmeans,2,7420,1,C1,-1.1210529097777544,-0.4307114496177894,synnetqos_m_00007421,S042_00742,2025-08-14 08:00:52.961100,1,Degraded
reduced_context,kmeans,2,7449,1,C1,-0.4840838694843696,1.151243478941213,synnetqos_m_00007450,S042_00744,2025-08-19 23:54:52.966211,1,Degraded
reduced_context,kmeans,2,7457,1,C1,-0.6565731233297166,-0.2653975326876735,synnetqos_m_00007458,S042_00745,2025-08-18 23:33:35.162648,1,Degraded
reduced_context,kmeans,2,7473,1,C1,0.26188042537149286,1.913888537708296,synnetqos_m_00007474,S042_00747,2025-08-02 08:35:04.998394,0,Not degraded
reduced_context,kmeans,2,7486,0,C0,4.561962985403513,-2.600466258053519,synnetqos_m_00007487,S042_00748,2025-08-21 01:43:32.315018,0,Not degraded
reduced_context,kmeans,2,7493,1,C1,-1.7142053988957617,-0.5995409535908723,synnetqos_m_00007494,S042_00749,2025-08-20 11:20:18.428108,1,Degraded
reduced_context,kmeans,2,7527,1,C1,0.7186725014457526,-1.0423601367854558,synnetqos_m_00007528,S042_00752,2025-07-26 12:46:50.156353,1,Degraded
reduced_context,kmeans,2,7533,1,C1,-0.36531910956162145,1.287425419772075,synnetqos_m_00007534,S042_00753,2025-08-20 08:31:20.922258,0,Not degraded
reduced_context,kmeans,2,7539,1,C1,-0.2190980588885534,2.583346167992855,synnetqos_m_00007540,S042_00753,2025-08-20 08:37:20.922258,1,Degraded
reduced_context,kmeans,2,7542,1,C1,-1.4485108035314724,-0.6780182737381242,synnetqos_m_00007543,S042_00754,2025-08-11 06:12:02.694892,1,Degraded
reduced_context,kmeans,2,7544,1,C1,-1.912017285266528,-0.6845241708279313,synnetqos_m_00007545,S042_00754,2025-08-11 06:14:02.694892,1,Degraded
reduced_context,kmeans,2,7561,0,C0,2.6170400205427615,0.21253699016183,synnetqos_m_00007562,S042_00756,2025-08-21 16:37:12.675337,0,Not degraded
reduced_context,kmeans,2,7562,1,C1,-0.0669332254944508,-0.08855925399594544,synnetqos_m_00007563,S042_00756,2025-08-21 16:38:12.675337,1,Degraded
reduced_context,kmeans,2,7579,1,C1,0.37715436067952685,-0.08865588655905134,synnetqos_m_00007580,S042_00757,2025-07-28 07:59:34.917224,0,Not degraded
reduced_context,kmeans,2,7586,1,C1,-1.375595416327731,0.5723915577677224,synnetqos_m_00007587,S042_00758,2025-07-27 02:28:46.531759,1,Degraded
reduced_context,kmeans,2,7594,1,C1,-1.4853175860883576,-0.6514443243114488,synnetqos_m_00007595,S042_00759,2025-07-30 09:16:01.299507,1,Degraded
reduced_context,kmeans,2,7595,1,C1,-0.6810027033520639,-0.5505080219003282,synnetqos_m_00007596,S042_00759,2025-07-30 09:17:01.299507,0,Not degraded
reduced_context,kmeans,2,7600,1,C1,-0.2512305922456033,-0.49597550529843315,synnetqos_m_00007601,S042_00760,2025-08-21 23:46:55.091362,0,Not degraded
reduced_context,kmeans,2,7606,1,C1,0.4458304761951268,3.201667080795916,synnetqos_m_00007607,S042_00760,2025-08-21 23:52:55.091362,1,Degraded
reduced_context,kmeans,2,7617,1,C1,-1.5771133176488414,-0.1481667352665851,synnetqos_m_00007618,S042_00761,2025-08-21 22:51:19.177751,1,Degraded
reduced_context,kmeans,2,7624,1,C1,-0.8849425509558279,-0.4647202240493089,synnetqos_m_00007625,S042_00762,2025-08-08 00:28:44.145211,0,Not degraded
reduced_context,kmeans,2,7626,1,C1,-0.02446098541047969,-0.9447258738045229,synnetqos_m_00007627,S042_00762,2025-08-08 00:30:44.145211,0,Not degraded
reduced_context,kmeans,2,7631,1,C1,-0.4509871511945485,-0.6346256450479405,synnetqos_m_00007632,S042_00763,2025-08-21 00:34:01.399684,0,Not degraded
reduced_context,kmeans,2,7657,1,C1,-0.8655854981398325,-0.7405269290106095,synnetqos_m_00007658,S042_00765,2025-08-21 00:45:59.674905,1,Degraded
reduced_context,kmeans,2,7660,0,C0,1.371279966066067,-0.38774847218457426,synnetqos_m_00007661,S042_00766,2025-08-07 22:41:07.232063,0,Not degraded
reduced_context,kmeans,2,7672,1,C1,-1.5022952783251597,0.5751476387823417,synnetqos_m_00007673,S042_00767,2025-08-04 16:23:38.726933,1,Degraded
reduced_context,kmeans,2,7686,0,C0,0.7327561013004962,0.5852791803692717,synnetqos_m_00007687,S042_00768,2025-07-28 10:57:56.823824,0,Not degraded
reduced_context,kmeans,2,7688,1,C1,0.7167815359057025,2.5325322362290463,synnetqos_m_00007689,S042_00768,2025-07-28 10:59:56.823824,1,Degraded
reduced_context,kmeans,2,7691,0,C0,1.1905278326469697,1.6021897379436705,synnetqos_m_00007692,S042_00769,2025-08-22 13:33:11.616352,0,Not degraded
reduced_context,kmeans,2,7730,1,C1,-1.1851573437009049,-0.7549914020110169,synnetqos_m_00007731,S042_00773,2025-07-30 18:34:08.144743,1,Degraded
reduced_context,kmeans,2,7735,1,C1,-0.497303583156496,1.0117843121749746,synnetqos_m_00007736,S042_00773,2025-07-30 18:39:08.144743,1,Degraded
reduced_context,kmeans,2,7743,1,C1,-0.7102395976109583,-1.0291830077606903,synnetqos_m_00007744,S042_00774,2025-08-17 14:27:43.737399,1,Degraded
reduced_context,kmeans,2,7744,1,C1,-0.46372469000468924,-0.5397951419447997,synnetqos_m_00007745,S042_00774,2025-08-17 14:28:43.737399,0,Not degraded
reduced_context,kmeans,2,7746,1,C1,-1.2118779796999444,-0.7198465492395602,synnetqos_m_00007747,S042_00774,2025-08-17 14:30:43.737399,1,Degraded
reduced_context,kmeans,2,7749,1,C1,-1.219693735652943,-0.9208418840893714,synnetqos_m_00007750,S042_00774,2025-08-17 14:33:43.737399,1,Degraded
reduced_context,kmeans,2,7767,1,C1,-0.64911373319842,-1.3322792670883465,synnetqos_m_00007768,S042_00776,2025-07-30 10:17:03.257096,1,Degraded
reduced_context,kmeans,2,7777,1,C1,-0.31264738855598656,-0.8336391039637311,synnetqos_m_00007778,S042_00777,2025-07-28 15:01:28.788998,0,Not degraded
reduced_context,kmeans,2,7791,1,C1,-1.6271899786082438,3.71984798638688,synnetqos_m_00007792,S042_00779,2025-07-26 16:52:19.534665,1,Degraded
reduced_context,kmeans,2,7794,1,C1,-2.396395183525906,-0.4207817869410747,synnetqos_m_00007795,S042_00779,2025-07-26 16:55:19.534665,1,Degraded
reduced_context,kmeans,2,7801,1,C1,-1.2765882079836932,2.5272122454837023,synnetqos_m_00007802,S042_00780,2025-08-18 23:06:15.392382,1,Degraded
reduced_context,kmeans,2,7807,1,C1,-0.20489964236946398,-0.49137865858498864,synnetqos_m_00007808,S042_00780,2025-08-18 23:12:15.392382,0,Not degraded
reduced_context,kmeans,2,7813,1,C1,0.4462663627000074,-1.1321529864948365,synnetqos_m_00007814,S042_00781,2025-07-28 01:42:49.842648,0,Not degraded
reduced_context,kmeans,2,7822,1,C1,-0.6137089423194647,2.3060711577484003,synnetqos_m_00007823,S042_00782,2025-08-20 04:35:26.970211,1,Degraded
reduced_context,kmeans,2,7826,0,C0,2.094716515666517,0.7758973579892123,synnetqos_m_00007827,S042_00782,2025-08-20 04:39:26.970211,0,Not degraded
reduced_context,kmeans,2,7827,0,C0,2.0154388094647646,-0.6200388812499055,synnetqos_m_00007828,S042_00782,2025-08-20 04:40:26.970211,0,Not degraded
reduced_context,kmeans,2,7830,1,C1,-0.8230192085716616,-1.1793045864880625,synnetqos_m_00007831,S042_00783,2025-07-29 16:46:42.116016,1,Degraded
reduced_context,kmeans,2,7856,1,C1,-0.8154137688293626,0.6413209478805789,synnetqos_m_00007857,S042_00785,2025-08-21 10:53:02.119083,1,Degraded
