model_name,feature_name,importance_type,importance_value,experiment_name,experiment_label
random_forest,categorical__app_type_Gaming,feature_importance,0.003569275658027879,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__los_state_LOS,feature_importance,0.003072906490971093,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__hour,feature_importance,0.0029800947492872125,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__los_state_NLOS,feature_importance,0.002828046281050228,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__fast_fading_db,feature_importance,0.002713460685895716,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,categorical__band_n78,feature_importance,0.0026285340679333014,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__battery_level_percent,feature_importance,0.002253773292381839,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__activity_factor,feature_importance,0.0019489396089537665,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__temperature_c,feature_importance,0.0018544386829621978,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
random_forest,numeric__mobility_penalty_db,feature_importance,0.0018296859124677198,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__signal_strength_unclipped_dbm,feature_importance,0.5360286670282818,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__signal_strength_dbm,feature_importance,0.2435493951418853,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__congestion_level_High,feature_importance,0.1401254247180296,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__network_type_4G,feature_importance,0.06214261695356307,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__band_LTE_Anchor,feature_importance,0.018153896158239945,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__hour,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__is_weekend,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__los_probability,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__distance_2d_m,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__distance_3d_m,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__breakpoint_distance_m,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__path_loss_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__deterministic_path_loss_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__shadow_fading_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__fast_fading_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__obstruction_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__weather_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__mobility_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__indoor_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__contextual_penalty_db,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__rsrp_clipped,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__battery_level_percent,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__temperature_c,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__connected_duration_min,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__interval_handover_count,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__cumulative_handover_count,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__activity_factor,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__data_usage_mb,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__distance_to_tower_km,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,numeric__carrier_frequency_ghz,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__day_of_week_Friday,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__day_of_week_Monday,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__day_of_week_Saturday,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__day_of_week_Sunday,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__day_of_week_Thursday,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__day_of_week_Tuesday,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__day_of_week_Wednesday,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__time_of_day_bin_afternoon,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__time_of_day_bin_evening,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
adaboost,categorical__time_of_day_bin_morning,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__signal_strength_unclipped_dbm,feature_importance,0.190698504447937,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__signal_strength_dbm,feature_importance,0.16396622359752655,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__tower_load_Heavy,feature_importance,0.09812226891517639,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__congestion_level_High,feature_importance,0.06933226436376572,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__network_type_4G,feature_importance,0.048969488590955734,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__congestion_level_Medium,feature_importance,0.04318426921963692,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__network_type_5G SA,feature_importance,0.043123841285705566,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__app_type_Streaming,feature_importance,0.04251394048333168,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__congestion_level_Low,feature_importance,0.04147084802389145,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__band_LTE_Anchor,feature_importance,0.03985786810517311,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__network_type_5G NSA,feature_importance,0.03457241132855415,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__app_type_Call,feature_importance,0.028841134160757065,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__data_usage_mb,feature_importance,0.02632245048880577,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__app_type_Browse,feature_importance,0.02502843365073204,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__movement_speed_Static,feature_importance,0.015334386378526688,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__mobility_penalty_db,feature_importance,0.01462174765765667,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__movement_speed_Driving,feature_importance,0.013727900572121143,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__app_type_Gaming,feature_importance,0.010884135030210018,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__tower_load_Light,feature_importance,0.010275366716086864,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__ue_profile_UE-Basic,feature_importance,0.005920781288295984,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__path_loss_db,feature_importance,0.005806244909763336,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__cumulative_handover_count,feature_importance,0.004010342061519623,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__breakpoint_distance_m,feature_importance,0.003249954665079713,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__los_probability,feature_importance,0.002898765029385686,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__time_of_day_bin_morning,feature_importance,0.002588488394394517,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__hour,feature_importance,0.0022849813103675842,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__connected_duration_min,feature_importance,0.0019920773338526487,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__ue_profile_UE-Advanced,feature_importance,0.0019633143674582243,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__battery_level_percent,feature_importance,0.0017744334181770682,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__contextual_penalty_db,feature_importance,0.0015244320966303349,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__temperature_c,feature_importance,0.0013184507843106985,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__fast_fading_db,feature_importance,0.0011371391592547297,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__weather_Rainy,feature_importance,0.0008112386567518115,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__shadow_fading_db,feature_importance,0.0007204280118457973,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__activity_factor,feature_importance,0.0004575095372274518,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__deterministic_path_loss_db,feature_importance,0.00044282505405135453,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__day_of_week_Saturday,feature_importance,0.00023071786563377827,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,categorical__los_state_LOS,feature_importance,2.0381034119054675e-05,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__is_weekend,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
xgboost,numeric__distance_2d_m,feature_importance,0.0,reduced_context,"Reduced context without capacity, offered traffic, or synthetic deployment-area variables"
