edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,measurement_id,session_id,source_column,source_value,context_family,source_measurement_id,target_measurement_id,source_service_degraded,target_service_degraded,row_count,support_fraction,degraded_count,degradation_rate,baseline_degradation_rate,degradation_lift,source_context_family,target_context_family,source_dataset,metric,non_missing_count,non_missing_fraction,comparison_status,recommended_use,claim_scope,reference_dataset,comparison_context,median_difference,wasserstein_distance,ks_statistic,comparison_scope,source_label,target_label
edge_e9d1900f4ab22455b9,context_cooccurrence:context_value:radio_band_lte_anchor:34e50eb9270d,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,3134.0,,,,,,,,,,3134.0,0.06268,2145.0,0.6844288449266114,0.50716,1.3495323860844928,radio_band,time_bin,,,,,,,,,,,,,,radio_band=LTE_Anchor,time_bin=afternoon
edge_edfa3d8936bdf84f92,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:radio_band_n260:c860a51b140e,context_cooccurs,context_cooccurrence,False,2100.0,,,,,,,,,,2100.0,0.042,1436.0,0.6838095238095238,0.50716,1.348311230794076,network_type,radio_band,,,,,,,,,,,,,,network_type=5G NSA,radio_band=n260
edge_ec863e009e1b8eb335,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,2514.0,,,,,,,,,,2514.0,0.05028,1719.0,0.6837708830548926,0.50716,1.3482350403322276,application,tower_load,,,,,,,,,,,,,,application=Gaming,tower_load=Heavy
edge_b336120a5314b75306,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurrence:context_value:obstruction_high:2b69b79ceadf,context_cooccurs,context_cooccurrence,False,2850.0,,,,,,,,,,2850.0,0.057,1944.0,0.6821052631578948,0.50716,1.344950830424116,network_type,obstruction,,,,,,,,,,,,,,network_type=5G SA,obstruction=High
edge_a586b4e49b1b7a62e8,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurs,context_cooccurrence,False,14429.0,,,,,,,,,,14429.0,0.28858,9834.0,0.6815441125511124,0.50716,1.3438443736712522,congestion,infrastructure,,,,,,,,,,,,,,congestion=High,infrastructure=Nominal
edge_3b611dfe0c5edd62fd,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,1466.0,,,,,,,,,,1466.0,0.02932,999.0,0.6814461118690314,0.50716,1.343651139421546,mobility,radio_band,,,,,,,,,,,,,,mobility=Walking,radio_band=n258
edge_5c9e4f595bce9447fb,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,4550.0,,,,,,,,,,4550.0,0.091,3099.0,0.6810989010989011,0.50716,1.3429665216083704,congestion,time_bin,,,,,,,,,,,,,,congestion=High,time_bin=afternoon
edge_2c9dbe5ee071cf0b6b,context_cooccurrence:context_value:network_type_4g:3830d9ef62b5,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,3745.0,,,,,,,,,,3745.0,0.0749,2546.0,0.6798397863818425,0.50716,1.3404838441159446,network_type,tower_load,,,,,,,,,,,,,,network_type=4G,tower_load=Moderate
edge_4c0753f120dd9973ce,context_cooccurrence:context_value:radio_band_lte_anchor:34e50eb9270d,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,3745.0,,,,,,,,,,3745.0,0.0749,2546.0,0.6798397863818425,0.50716,1.3404838441159446,radio_band,tower_load,,,,,,,,,,,,,,radio_band=LTE_Anchor,tower_load=Moderate
edge_b96c342909994c080d,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,3470.0,,,,,,,,,,3470.0,0.0694,2358.0,0.6795389048991355,0.50716,1.3398905767393632,congestion,tower_load,,,,,,,,,,,,,,congestion=High,tower_load=Moderate
edge_1eb615138abedec337,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurs,context_cooccurrence,False,8018.0,,,,,,,,,,8018.0,0.16036,5444.0,0.678972312297331,0.50716,1.338773389654805,congestion,obstruction,,,,,,,,,,,,,,congestion=High,obstruction=Medium
edge_a8dfd7b00c1aabeac3,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,1780.0,,,,,,,,,,1780.0,0.0356,1208.0,0.6786516853932584,0.50716,1.3381411889606007,network_type,radio_band,,,,,,,,,,,,,,network_type=5G NSA,radio_band=n258
edge_49d8f2f3d9983f6282,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,7501.0,,,,,,,,,,7501.0,0.15002,5083.0,0.6776429809358753,0.50716,1.336152261487253,infrastructure,tower_load,,,,,,,,,,,,,,infrastructure=Nominal,tower_load=Heavy
edge_5408578ab9085f5893,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,2503.0,,,,,,,,,,2503.0,0.05006,1696.0,0.6775868957251299,0.50716,1.3360416746689996,time_bin,tower_load,,,,,,,,,,,,,,time_bin=afternoon,tower_load=Heavy
edge_8d1c5d7c5a8355d4ba,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,5734.0,,,,,,,,,,5734.0,0.11468,3885.0,0.6775374956400418,0.50716,1.3359442693430903,congestion,tower_load,,,,,,,,,,,,,,congestion=High,tower_load=Light
edge_445653d95de7dea418,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:radio_band_n260:c860a51b140e,context_cooccurs,context_cooccurrence,False,1032.0,,,,,,,,,,1032.0,0.02064,699.0,0.6773255813953488,0.50716,1.3355264243933842,application,radio_band,,,,,,,,,,,,,,application=Gaming,radio_band=n260
edge_4376e2a8b948bbde76,context_cooccurrence:context_value:application_streaming:ca9f33603ddd,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,2452.0,,,,,,,,,,2452.0,0.04904,1656.0,0.6753670473083198,0.50716,1.331664656732234,application,weather,,,,,,,,,,,,,,application=Streaming,weather=Rainy
edge_337a4325e8ef695dbc,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurs,context_cooccurrence,False,19204.0,,,,,,,,,,19204.0,0.38408,12968.0,0.6752759841699646,0.50716,1.3314851016838167,area_type,congestion,,,,,,,,,,,,,,area_type=Urban,congestion=High
edge_7e92ee60abe75d23c5,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,4252.0,,,,,,,,,,4252.0,0.08504,2864.0,0.6735653809971778,0.50716,1.328112195356845,obstruction,tower_load,,,,,,,,,,,,,,obstruction=Medium,tower_load=Heavy
edge_1bfe4ca96ad69d77b2,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,10000.0,,,,,,,,,,10000.0,0.2,6725.0,0.6725,0.50716,1.3260115151037146,area_type,tower_load,,,,,,,,,,,,,,area_type=Urban,tower_load=Heavy
edge_3efb326288bafd6e45,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,10000.0,,,,,,,,,,10000.0,0.2,6725.0,0.6725,0.50716,1.3260115151037146,congestion,tower_load,,,,,,,,,,,,,,congestion=High,tower_load=Heavy
edge_0c153d98ee986736db,context_cooccurrence:context_value:time_bin_evening:e2cb1b063e48,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,2413.0,,,,,,,,,,2413.0,0.04826,1612.0,0.6680480729382512,0.50716,1.3172333641025538,time_bin,tower_load,,,,,,,,,,,,,,time_bin=evening,tower_load=Heavy
edge_b9735f9dfb372ca761,context_cooccurrence:context_value:network_type_4g:3830d9ef62b5,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,8900.0,,,,,,,,,,8900.0,0.178,5936.0,0.6669662921348315,0.50716,1.3151003472963787,network_type,weather,,,,,,,,,,,,,,network_type=4G,weather=Clear
edge_08fab2308891868718,context_cooccurrence:context_value:radio_band_lte_anchor:34e50eb9270d,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,8900.0,,,,,,,,,,8900.0,0.178,5936.0,0.6669662921348315,0.50716,1.3151003472963787,radio_band,weather,,,,,,,,,,,,,,radio_band=LTE_Anchor,weather=Clear
edge_5b27e0e5beb0aeab57,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:time_bin_evening:e2cb1b063e48,context_cooccurs,context_cooccurrence,False,5963.0,,,,,,,,,,5963.0,0.11926,3974.0,0.6664430655710213,0.50716,1.3140686678188762,congestion,time_bin,,,,,,,,,,,,,,congestion=High,time_bin=evening
edge_7571473fb1d2d0a077,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:obstruction_high:2b69b79ceadf,context_cooccurs,context_cooccurrence,False,1955.0,,,,,,,,,,1955.0,0.0391,1299.0,0.6644501278772379,0.50716,1.3101390643529416,application,obstruction,,,,,,,,,,,,,,application=Call,obstruction=High
edge_5f0dc7b53750567067,context_cooccurrence:context_value:application_streaming:ca9f33603ddd,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurs,context_cooccurrence,False,5266.0,,,,,,,,,,5266.0,0.10532,3487.0,0.6621724268894796,0.50716,1.305647974780108,application,obstruction,,,,,,,,,,,,,,application=Streaming,obstruction=Medium
edge_ed08df5eed93266e0a,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:weather_foggy:086f7369c216,context_cooccurs,context_cooccurrence,False,1281.0,,,,,,,,,,1281.0,0.02562,844.0,0.6588602654176424,0.50716,1.2991171729190834,application,weather,,,,,,,,,,,,,,application=Gaming,weather=Foggy
