node_id,node_type,graph_view,node_label,source_dataset,source_column,source_value,measurement_id,session_id,timestamp,service_degraded,high_latency,high_jitter,downlink_service_shortfall,poor_video_quality,dropped_connection,anomalous
warehouse_measurement:measurement:synnetqos_m_00007550:a94e4a6775c7,measurement,warehouse_measurement,synnetqos_m_00007550,synnetqos,measurement_id,synnetqos_m_00007550,synnetqos_m_00007550,S042_00754,2025-08-11 06:19:02.694892,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007551:d5e28555eb2b,measurement,warehouse_measurement,synnetqos_m_00007551,synnetqos,measurement_id,synnetqos_m_00007551,synnetqos_m_00007551,S042_00755,2025-08-12 19:16:19.791586,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007552:17d45636a918,measurement,warehouse_measurement,synnetqos_m_00007552,synnetqos,measurement_id,synnetqos_m_00007552,synnetqos_m_00007552,S042_00755,2025-08-12 19:17:19.791586,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007553:48c8f6c9555f,measurement,warehouse_measurement,synnetqos_m_00007553,synnetqos,measurement_id,synnetqos_m_00007553,synnetqos_m_00007553,S042_00755,2025-08-12 19:18:19.791586,1,True,True,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00007554:b08abb4fa2df,measurement,warehouse_measurement,synnetqos_m_00007554,synnetqos,measurement_id,synnetqos_m_00007554,synnetqos_m_00007554,S042_00755,2025-08-12 19:19:19.791586,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00007555:ec4d0e147785,measurement,warehouse_measurement,synnetqos_m_00007555,synnetqos,measurement_id,synnetqos_m_00007555,synnetqos_m_00007555,S042_00755,2025-08-12 19:20:19.791586,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007556:2616be22d139,measurement,warehouse_measurement,synnetqos_m_00007556,synnetqos,measurement_id,synnetqos_m_00007556,synnetqos_m_00007556,S042_00755,2025-08-12 19:21:19.791586,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00007557:4613e556743e,measurement,warehouse_measurement,synnetqos_m_00007557,synnetqos,measurement_id,synnetqos_m_00007557,synnetqos_m_00007557,S042_00755,2025-08-12 19:22:19.791586,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007558:6f09d48d5ff2,measurement,warehouse_measurement,synnetqos_m_00007558,synnetqos,measurement_id,synnetqos_m_00007558,synnetqos_m_00007558,S042_00755,2025-08-12 19:23:19.791586,1,True,True,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00007559:b0f58327f6e9,measurement,warehouse_measurement,synnetqos_m_00007559,synnetqos,measurement_id,synnetqos_m_00007559,synnetqos_m_00007559,S042_00755,2025-08-12 19:24:19.791586,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007560:4d8970e54903,measurement,warehouse_measurement,synnetqos_m_00007560,synnetqos,measurement_id,synnetqos_m_00007560,synnetqos_m_00007560,S042_00755,2025-08-12 19:25:19.791586,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007561:288ff423f4cd,measurement,warehouse_measurement,synnetqos_m_00007561,synnetqos,measurement_id,synnetqos_m_00007561,synnetqos_m_00007561,S042_00756,2025-08-21 16:36:12.675337,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007562:f47e8bd3b394,measurement,warehouse_measurement,synnetqos_m_00007562,synnetqos,measurement_id,synnetqos_m_00007562,synnetqos_m_00007562,S042_00756,2025-08-21 16:37:12.675337,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007563:1469a465bd7e,measurement,warehouse_measurement,synnetqos_m_00007563,synnetqos,measurement_id,synnetqos_m_00007563,synnetqos_m_00007563,S042_00756,2025-08-21 16:38:12.675337,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007564:975c41c66f3c,measurement,warehouse_measurement,synnetqos_m_00007564,synnetqos,measurement_id,synnetqos_m_00007564,synnetqos_m_00007564,S042_00756,2025-08-21 16:39:12.675337,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007565:bb0a8db9ad19,measurement,warehouse_measurement,synnetqos_m_00007565,synnetqos,measurement_id,synnetqos_m_00007565,synnetqos_m_00007565,S042_00756,2025-08-21 16:40:12.675337,1,True,True,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007566:d00a372b09a4,measurement,warehouse_measurement,synnetqos_m_00007566,synnetqos,measurement_id,synnetqos_m_00007566,synnetqos_m_00007566,S042_00756,2025-08-21 16:41:12.675337,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007567:7dfa3ac88ace,measurement,warehouse_measurement,synnetqos_m_00007567,synnetqos,measurement_id,synnetqos_m_00007567,synnetqos_m_00007567,S042_00756,2025-08-21 16:42:12.675337,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007568:8bb363a3267d,measurement,warehouse_measurement,synnetqos_m_00007568,synnetqos,measurement_id,synnetqos_m_00007568,synnetqos_m_00007568,S042_00756,2025-08-21 16:43:12.675337,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007569:a3a9dd796d8e,measurement,warehouse_measurement,synnetqos_m_00007569,synnetqos,measurement_id,synnetqos_m_00007569,synnetqos_m_00007569,S042_00756,2025-08-21 16:44:12.675337,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007570:f56e2dfa084d,measurement,warehouse_measurement,synnetqos_m_00007570,synnetqos,measurement_id,synnetqos_m_00007570,synnetqos_m_00007570,S042_00756,2025-08-21 16:45:12.675337,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007571:2afab133b864,measurement,warehouse_measurement,synnetqos_m_00007571,synnetqos,measurement_id,synnetqos_m_00007571,synnetqos_m_00007571,S042_00757,2025-07-28 07:50:34.917224,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007572:1c91d686f3eb,measurement,warehouse_measurement,synnetqos_m_00007572,synnetqos,measurement_id,synnetqos_m_00007572,synnetqos_m_00007572,S042_00757,2025-07-28 07:51:34.917224,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007573:1e803d7eda70,measurement,warehouse_measurement,synnetqos_m_00007573,synnetqos,measurement_id,synnetqos_m_00007573,synnetqos_m_00007573,S042_00757,2025-07-28 07:52:34.917224,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007574:f6bcbe2081cf,measurement,warehouse_measurement,synnetqos_m_00007574,synnetqos,measurement_id,synnetqos_m_00007574,synnetqos_m_00007574,S042_00757,2025-07-28 07:53:34.917224,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007575:d660dcdc8a53,measurement,warehouse_measurement,synnetqos_m_00007575,synnetqos,measurement_id,synnetqos_m_00007575,synnetqos_m_00007575,S042_00757,2025-07-28 07:54:34.917224,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007576:067f45bb4623,measurement,warehouse_measurement,synnetqos_m_00007576,synnetqos,measurement_id,synnetqos_m_00007576,synnetqos_m_00007576,S042_00757,2025-07-28 07:55:34.917224,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007577:aa3dcc68c831,measurement,warehouse_measurement,synnetqos_m_00007577,synnetqos,measurement_id,synnetqos_m_00007577,synnetqos_m_00007577,S042_00757,2025-07-28 07:56:34.917224,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007578:e485b6892e47,measurement,warehouse_measurement,synnetqos_m_00007578,synnetqos,measurement_id,synnetqos_m_00007578,synnetqos_m_00007578,S042_00757,2025-07-28 07:57:34.917224,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007579:fafb92714233,measurement,warehouse_measurement,synnetqos_m_00007579,synnetqos,measurement_id,synnetqos_m_00007579,synnetqos_m_00007579,S042_00757,2025-07-28 07:58:34.917224,1,False,False,False,False,False,True
warehouse_measurement:measurement:synnetqos_m_00007580:5dfab1f9414e,measurement,warehouse_measurement,synnetqos_m_00007580,synnetqos,measurement_id,synnetqos_m_00007580,synnetqos_m_00007580,S042_00757,2025-07-28 07:59:34.917224,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007581:ca013afe8626,measurement,warehouse_measurement,synnetqos_m_00007581,synnetqos,measurement_id,synnetqos_m_00007581,synnetqos_m_00007581,S042_00758,2025-07-27 02:22:46.531759,1,True,True,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00007582:3c3025a16434,measurement,warehouse_measurement,synnetqos_m_00007582,synnetqos,measurement_id,synnetqos_m_00007582,synnetqos_m_00007582,S042_00758,2025-07-27 02:23:46.531759,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007583:2383009356f0,measurement,warehouse_measurement,synnetqos_m_00007583,synnetqos,measurement_id,synnetqos_m_00007583,synnetqos_m_00007583,S042_00758,2025-07-27 02:24:46.531759,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007584:bf5c870372c0,measurement,warehouse_measurement,synnetqos_m_00007584,synnetqos,measurement_id,synnetqos_m_00007584,synnetqos_m_00007584,S042_00758,2025-07-27 02:25:46.531759,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007585:ef364f9bbc2a,measurement,warehouse_measurement,synnetqos_m_00007585,synnetqos,measurement_id,synnetqos_m_00007585,synnetqos_m_00007585,S042_00758,2025-07-27 02:26:46.531759,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007586:d5f4d5f027b1,measurement,warehouse_measurement,synnetqos_m_00007586,synnetqos,measurement_id,synnetqos_m_00007586,synnetqos_m_00007586,S042_00758,2025-07-27 02:27:46.531759,1,True,True,True,False,True,False
warehouse_measurement:measurement:synnetqos_m_00007587:c521074d440e,measurement,warehouse_measurement,synnetqos_m_00007587,synnetqos,measurement_id,synnetqos_m_00007587,synnetqos_m_00007587,S042_00758,2025-07-27 02:28:46.531759,1,True,True,True,True,True,False
warehouse_measurement:measurement:synnetqos_m_00007588:078784e53ebd,measurement,warehouse_measurement,synnetqos_m_00007588,synnetqos,measurement_id,synnetqos_m_00007588,synnetqos_m_00007588,S042_00758,2025-07-27 02:29:46.531759,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007589:ebd37c5f14a1,measurement,warehouse_measurement,synnetqos_m_00007589,synnetqos,measurement_id,synnetqos_m_00007589,synnetqos_m_00007589,S042_00758,2025-07-27 02:30:46.531759,1,True,True,True,True,True,False
warehouse_measurement:measurement:synnetqos_m_00007590:34519975c56e,measurement,warehouse_measurement,synnetqos_m_00007590,synnetqos,measurement_id,synnetqos_m_00007590,synnetqos_m_00007590,S042_00758,2025-07-27 02:31:46.531759,1,True,True,True,False,True,True
warehouse_measurement:measurement:synnetqos_m_00007591:442eaaa2a28b,measurement,warehouse_measurement,synnetqos_m_00007591,synnetqos,measurement_id,synnetqos_m_00007591,synnetqos_m_00007591,S042_00759,2025-07-30 09:12:01.299507,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007592:c9327135249c,measurement,warehouse_measurement,synnetqos_m_00007592,synnetqos,measurement_id,synnetqos_m_00007592,synnetqos_m_00007592,S042_00759,2025-07-30 09:13:01.299507,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007593:e898cbf3bb4a,measurement,warehouse_measurement,synnetqos_m_00007593,synnetqos,measurement_id,synnetqos_m_00007593,synnetqos_m_00007593,S042_00759,2025-07-30 09:14:01.299507,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007594:79074787d52a,measurement,warehouse_measurement,synnetqos_m_00007594,synnetqos,measurement_id,synnetqos_m_00007594,synnetqos_m_00007594,S042_00759,2025-07-30 09:15:01.299507,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007595:9ab7d9324459,measurement,warehouse_measurement,synnetqos_m_00007595,synnetqos,measurement_id,synnetqos_m_00007595,synnetqos_m_00007595,S042_00759,2025-07-30 09:16:01.299507,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007596:a8839ed4c8c7,measurement,warehouse_measurement,synnetqos_m_00007596,synnetqos,measurement_id,synnetqos_m_00007596,synnetqos_m_00007596,S042_00759,2025-07-30 09:17:01.299507,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007597:85ce6853eed4,measurement,warehouse_measurement,synnetqos_m_00007597,synnetqos,measurement_id,synnetqos_m_00007597,synnetqos_m_00007597,S042_00759,2025-07-30 09:18:01.299507,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007598:dd31646831a7,measurement,warehouse_measurement,synnetqos_m_00007598,synnetqos,measurement_id,synnetqos_m_00007598,synnetqos_m_00007598,S042_00759,2025-07-30 09:19:01.299507,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007599:d668e525264f,measurement,warehouse_measurement,synnetqos_m_00007599,synnetqos,measurement_id,synnetqos_m_00007599,synnetqos_m_00007599,S042_00759,2025-07-30 09:20:01.299507,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007600:9e668def02f3,measurement,warehouse_measurement,synnetqos_m_00007600,synnetqos,measurement_id,synnetqos_m_00007600,synnetqos_m_00007600,S042_00759,2025-07-30 09:21:01.299507,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007601:a113e84bca14,measurement,warehouse_measurement,synnetqos_m_00007601,synnetqos,measurement_id,synnetqos_m_00007601,synnetqos_m_00007601,S042_00760,2025-08-21 23:46:55.091362,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007602:0844e39536f7,measurement,warehouse_measurement,synnetqos_m_00007602,synnetqos,measurement_id,synnetqos_m_00007602,synnetqos_m_00007602,S042_00760,2025-08-21 23:47:55.091362,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007603:4772e0bde8ad,measurement,warehouse_measurement,synnetqos_m_00007603,synnetqos,measurement_id,synnetqos_m_00007603,synnetqos_m_00007603,S042_00760,2025-08-21 23:48:55.091362,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007604:f14c1b8a37ca,measurement,warehouse_measurement,synnetqos_m_00007604,synnetqos,measurement_id,synnetqos_m_00007604,synnetqos_m_00007604,S042_00760,2025-08-21 23:49:55.091362,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007605:5a511a54b5c2,measurement,warehouse_measurement,synnetqos_m_00007605,synnetqos,measurement_id,synnetqos_m_00007605,synnetqos_m_00007605,S042_00760,2025-08-21 23:50:55.091362,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007606:3e15b17332e6,measurement,warehouse_measurement,synnetqos_m_00007606,synnetqos,measurement_id,synnetqos_m_00007606,synnetqos_m_00007606,S042_00760,2025-08-21 23:51:55.091362,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007607:19cb5f51ef2b,measurement,warehouse_measurement,synnetqos_m_00007607,synnetqos,measurement_id,synnetqos_m_00007607,synnetqos_m_00007607,S042_00760,2025-08-21 23:52:55.091362,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007608:b21ea07ba6a8,measurement,warehouse_measurement,synnetqos_m_00007608,synnetqos,measurement_id,synnetqos_m_00007608,synnetqos_m_00007608,S042_00760,2025-08-21 23:53:55.091362,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007609:213ac0e02c83,measurement,warehouse_measurement,synnetqos_m_00007609,synnetqos,measurement_id,synnetqos_m_00007609,synnetqos_m_00007609,S042_00760,2025-08-21 23:54:55.091362,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007610:4f3588184bea,measurement,warehouse_measurement,synnetqos_m_00007610,synnetqos,measurement_id,synnetqos_m_00007610,synnetqos_m_00007610,S042_00760,2025-08-21 23:55:55.091362,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007611:42e65598b343,measurement,warehouse_measurement,synnetqos_m_00007611,synnetqos,measurement_id,synnetqos_m_00007611,synnetqos_m_00007611,S042_00761,2025-08-21 22:44:19.177751,1,True,True,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00007612:9bf42c411e3f,measurement,warehouse_measurement,synnetqos_m_00007612,synnetqos,measurement_id,synnetqos_m_00007612,synnetqos_m_00007612,S042_00761,2025-08-21 22:45:19.177751,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007613:3237b2b44d21,measurement,warehouse_measurement,synnetqos_m_00007613,synnetqos,measurement_id,synnetqos_m_00007613,synnetqos_m_00007613,S042_00761,2025-08-21 22:46:19.177751,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007614:e59a506e6108,measurement,warehouse_measurement,synnetqos_m_00007614,synnetqos,measurement_id,synnetqos_m_00007614,synnetqos_m_00007614,S042_00761,2025-08-21 22:47:19.177751,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007615:7757f56297ae,measurement,warehouse_measurement,synnetqos_m_00007615,synnetqos,measurement_id,synnetqos_m_00007615,synnetqos_m_00007615,S042_00761,2025-08-21 22:48:19.177751,1,True,True,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007616:58906c9bcfc0,measurement,warehouse_measurement,synnetqos_m_00007616,synnetqos,measurement_id,synnetqos_m_00007616,synnetqos_m_00007616,S042_00761,2025-08-21 22:49:19.177751,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007617:230c47050a34,measurement,warehouse_measurement,synnetqos_m_00007617,synnetqos,measurement_id,synnetqos_m_00007617,synnetqos_m_00007617,S042_00761,2025-08-21 22:50:19.177751,1,True,False,False,False,True,False
warehouse_measurement:measurement:synnetqos_m_00007618:f63bdece556c,measurement,warehouse_measurement,synnetqos_m_00007618,synnetqos,measurement_id,synnetqos_m_00007618,synnetqos_m_00007618,S042_00761,2025-08-21 22:51:19.177751,1,True,True,True,False,True,False
warehouse_measurement:measurement:synnetqos_m_00007619:561103625de1,measurement,warehouse_measurement,synnetqos_m_00007619,synnetqos,measurement_id,synnetqos_m_00007619,synnetqos_m_00007619,S042_00761,2025-08-21 22:52:19.177751,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00007620:a893dc32c4b7,measurement,warehouse_measurement,synnetqos_m_00007620,synnetqos,measurement_id,synnetqos_m_00007620,synnetqos_m_00007620,S042_00761,2025-08-21 22:53:19.177751,1,True,True,True,False,True,False
warehouse_measurement:measurement:synnetqos_m_00007621:99d7c8f34313,measurement,warehouse_measurement,synnetqos_m_00007621,synnetqos,measurement_id,synnetqos_m_00007621,synnetqos_m_00007621,S042_00762,2025-08-08 00:24:44.145211,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007622:83536d4a0c29,measurement,warehouse_measurement,synnetqos_m_00007622,synnetqos,measurement_id,synnetqos_m_00007622,synnetqos_m_00007622,S042_00762,2025-08-08 00:25:44.145211,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007623:c98b351c7999,measurement,warehouse_measurement,synnetqos_m_00007623,synnetqos,measurement_id,synnetqos_m_00007623,synnetqos_m_00007623,S042_00762,2025-08-08 00:26:44.145211,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007624:c235c89d75fc,measurement,warehouse_measurement,synnetqos_m_00007624,synnetqos,measurement_id,synnetqos_m_00007624,synnetqos_m_00007624,S042_00762,2025-08-08 00:27:44.145211,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007625:6bb82621115f,measurement,warehouse_measurement,synnetqos_m_00007625,synnetqos,measurement_id,synnetqos_m_00007625,synnetqos_m_00007625,S042_00762,2025-08-08 00:28:44.145211,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007626:7f386687eef7,measurement,warehouse_measurement,synnetqos_m_00007626,synnetqos,measurement_id,synnetqos_m_00007626,synnetqos_m_00007626,S042_00762,2025-08-08 00:29:44.145211,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007627:d549c2c552a7,measurement,warehouse_measurement,synnetqos_m_00007627,synnetqos,measurement_id,synnetqos_m_00007627,synnetqos_m_00007627,S042_00762,2025-08-08 00:30:44.145211,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007628:2fc660eefc25,measurement,warehouse_measurement,synnetqos_m_00007628,synnetqos,measurement_id,synnetqos_m_00007628,synnetqos_m_00007628,S042_00762,2025-08-08 00:31:44.145211,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007629:838b096de34b,measurement,warehouse_measurement,synnetqos_m_00007629,synnetqos,measurement_id,synnetqos_m_00007629,synnetqos_m_00007629,S042_00762,2025-08-08 00:32:44.145211,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007630:40d90180372a,measurement,warehouse_measurement,synnetqos_m_00007630,synnetqos,measurement_id,synnetqos_m_00007630,synnetqos_m_00007630,S042_00762,2025-08-08 00:33:44.145211,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007631:839c3ad77883,measurement,warehouse_measurement,synnetqos_m_00007631,synnetqos,measurement_id,synnetqos_m_00007631,synnetqos_m_00007631,S042_00763,2025-08-21 00:33:01.399684,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007632:7729fbc7b508,measurement,warehouse_measurement,synnetqos_m_00007632,synnetqos,measurement_id,synnetqos_m_00007632,synnetqos_m_00007632,S042_00763,2025-08-21 00:34:01.399684,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007633:22da37cf6a55,measurement,warehouse_measurement,synnetqos_m_00007633,synnetqos,measurement_id,synnetqos_m_00007633,synnetqos_m_00007633,S042_00763,2025-08-21 00:35:01.399684,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007634:3cf2de781543,measurement,warehouse_measurement,synnetqos_m_00007634,synnetqos,measurement_id,synnetqos_m_00007634,synnetqos_m_00007634,S042_00763,2025-08-21 00:36:01.399684,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007635:afd965f2cc95,measurement,warehouse_measurement,synnetqos_m_00007635,synnetqos,measurement_id,synnetqos_m_00007635,synnetqos_m_00007635,S042_00763,2025-08-21 00:37:01.399684,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007636:2cc6c5e6a4a9,measurement,warehouse_measurement,synnetqos_m_00007636,synnetqos,measurement_id,synnetqos_m_00007636,synnetqos_m_00007636,S042_00763,2025-08-21 00:38:01.399684,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007637:e9ccd388acdc,measurement,warehouse_measurement,synnetqos_m_00007637,synnetqos,measurement_id,synnetqos_m_00007637,synnetqos_m_00007637,S042_00763,2025-08-21 00:39:01.399684,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007638:c2883276f1d0,measurement,warehouse_measurement,synnetqos_m_00007638,synnetqos,measurement_id,synnetqos_m_00007638,synnetqos_m_00007638,S042_00763,2025-08-21 00:40:01.399684,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007639:acbbe0dc50c0,measurement,warehouse_measurement,synnetqos_m_00007639,synnetqos,measurement_id,synnetqos_m_00007639,synnetqos_m_00007639,S042_00763,2025-08-21 00:41:01.399684,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007640:b500a6a168c9,measurement,warehouse_measurement,synnetqos_m_00007640,synnetqos,measurement_id,synnetqos_m_00007640,synnetqos_m_00007640,S042_00763,2025-08-21 00:42:01.399684,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007641:b397086a6416,measurement,warehouse_measurement,synnetqos_m_00007641,synnetqos,measurement_id,synnetqos_m_00007641,synnetqos_m_00007641,S042_00764,2025-07-29 02:57:30.879430,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007642:7a09a14aa641,measurement,warehouse_measurement,synnetqos_m_00007642,synnetqos,measurement_id,synnetqos_m_00007642,synnetqos_m_00007642,S042_00764,2025-07-29 02:58:30.879430,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007643:d44d6c2a4da9,measurement,warehouse_measurement,synnetqos_m_00007643,synnetqos,measurement_id,synnetqos_m_00007643,synnetqos_m_00007643,S042_00764,2025-07-29 02:59:30.879430,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007644:5b76d1085821,measurement,warehouse_measurement,synnetqos_m_00007644,synnetqos,measurement_id,synnetqos_m_00007644,synnetqos_m_00007644,S042_00764,2025-07-29 03:00:30.879430,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007645:ef5e5f66eeed,measurement,warehouse_measurement,synnetqos_m_00007645,synnetqos,measurement_id,synnetqos_m_00007645,synnetqos_m_00007645,S042_00764,2025-07-29 03:01:30.879430,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007646:f9296f42190b,measurement,warehouse_measurement,synnetqos_m_00007646,synnetqos,measurement_id,synnetqos_m_00007646,synnetqos_m_00007646,S042_00764,2025-07-29 03:02:30.879430,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007647:dc6eec84857b,measurement,warehouse_measurement,synnetqos_m_00007647,synnetqos,measurement_id,synnetqos_m_00007647,synnetqos_m_00007647,S042_00764,2025-07-29 03:03:30.879430,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007648:6faf0673ee07,measurement,warehouse_measurement,synnetqos_m_00007648,synnetqos,measurement_id,synnetqos_m_00007648,synnetqos_m_00007648,S042_00764,2025-07-29 03:04:30.879430,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007649:bbf914ffcb72,measurement,warehouse_measurement,synnetqos_m_00007649,synnetqos,measurement_id,synnetqos_m_00007649,synnetqos_m_00007649,S042_00764,2025-07-29 03:05:30.879430,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007650:790455e7ed14,measurement,warehouse_measurement,synnetqos_m_00007650,synnetqos,measurement_id,synnetqos_m_00007650,synnetqos_m_00007650,S042_00764,2025-07-29 03:06:30.879430,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007651:7268200eaf5f,measurement,warehouse_measurement,synnetqos_m_00007651,synnetqos,measurement_id,synnetqos_m_00007651,synnetqos_m_00007651,S042_00765,2025-08-21 00:38:59.674905,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007652:7f7412397b86,measurement,warehouse_measurement,synnetqos_m_00007652,synnetqos,measurement_id,synnetqos_m_00007652,synnetqos_m_00007652,S042_00765,2025-08-21 00:39:59.674905,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007653:758eac0f2aa7,measurement,warehouse_measurement,synnetqos_m_00007653,synnetqos,measurement_id,synnetqos_m_00007653,synnetqos_m_00007653,S042_00765,2025-08-21 00:40:59.674905,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007654:71b45ce64b34,measurement,warehouse_measurement,synnetqos_m_00007654,synnetqos,measurement_id,synnetqos_m_00007654,synnetqos_m_00007654,S042_00765,2025-08-21 00:41:59.674905,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00007655:f2a43c7db09a,measurement,warehouse_measurement,synnetqos_m_00007655,synnetqos,measurement_id,synnetqos_m_00007655,synnetqos_m_00007655,S042_00765,2025-08-21 00:42:59.674905,0,False,False,False,False,False,False
