edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,measurement_id,session_id
edge_4d26d3a177f912f52f,warehouse_measurement:measurement:synnetqos_m_00007286:97498c2522b8,warehouse_measurement:session:s042_00728:0c472f06b652,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007286,S042_00728
edge_57546e0dd48567c99a,warehouse_measurement:measurement:synnetqos_m_00007287:eea5e547d886,warehouse_measurement:session:s042_00728:0c472f06b652,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007287,S042_00728
edge_421cc6aca39facae9f,warehouse_measurement:measurement:synnetqos_m_00007288:3e286328db28,warehouse_measurement:session:s042_00728:0c472f06b652,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007288,S042_00728
edge_97a7ecb6f0b820cfae,warehouse_measurement:measurement:synnetqos_m_00007289:fcec5511887f,warehouse_measurement:session:s042_00728:0c472f06b652,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007289,S042_00728
edge_4a721b6fd955fb699b,warehouse_measurement:measurement:synnetqos_m_00007290:bb8861eed146,warehouse_measurement:session:s042_00728:0c472f06b652,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007290,S042_00728
edge_47764aaad0db452ed4,warehouse_measurement:measurement:synnetqos_m_00007291:e02730698f55,warehouse_measurement:session:s042_00729:37fad5888ba6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007291,S042_00729
edge_a75b4937828041c0e5,warehouse_measurement:measurement:synnetqos_m_00007292:827005abae47,warehouse_measurement:session:s042_00729:37fad5888ba6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007292,S042_00729
edge_e07bf549cee8e61b7d,warehouse_measurement:measurement:synnetqos_m_00007293:c31d63a797c2,warehouse_measurement:session:s042_00729:37fad5888ba6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007293,S042_00729
edge_237b197ff832f4fbfd,warehouse_measurement:measurement:synnetqos_m_00007294:738325521781,warehouse_measurement:session:s042_00729:37fad5888ba6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007294,S042_00729
edge_bf3b84eb2afbe470a8,warehouse_measurement:measurement:synnetqos_m_00007295:fea4fb8ab680,warehouse_measurement:session:s042_00729:37fad5888ba6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007295,S042_00729
edge_92dd9efbd1aa2b1146,warehouse_measurement:measurement:synnetqos_m_00007296:089fb59ca22a,warehouse_measurement:session:s042_00729:37fad5888ba6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007296,S042_00729
edge_286f04a7c02358ef3b,warehouse_measurement:measurement:synnetqos_m_00007297:4839099bfd34,warehouse_measurement:session:s042_00729:37fad5888ba6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007297,S042_00729
edge_386d73226810f4b9f3,warehouse_measurement:measurement:synnetqos_m_00007298:74b5f3b0a335,warehouse_measurement:session:s042_00729:37fad5888ba6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007298,S042_00729
edge_9bbc92d76dd5bcbc65,warehouse_measurement:measurement:synnetqos_m_00007299:77837cddcdae,warehouse_measurement:session:s042_00729:37fad5888ba6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007299,S042_00729
edge_287cf0f500cde0ae56,warehouse_measurement:measurement:synnetqos_m_00007300:51832908ed4f,warehouse_measurement:session:s042_00729:37fad5888ba6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007300,S042_00729
edge_0b15804e41b02fb999,warehouse_measurement:measurement:synnetqos_m_00007301:5257db258036,warehouse_measurement:session:s042_00730:794aaf103acf,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007301,S042_00730
edge_b2a938d052ff4b2c57,warehouse_measurement:measurement:synnetqos_m_00007302:462fc3ff0483,warehouse_measurement:session:s042_00730:794aaf103acf,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007302,S042_00730
edge_95f1e9bab571f43209,warehouse_measurement:measurement:synnetqos_m_00007303:245dcb04be25,warehouse_measurement:session:s042_00730:794aaf103acf,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007303,S042_00730
edge_fbe035ac6660e197b4,warehouse_measurement:measurement:synnetqos_m_00007304:82f2385ac130,warehouse_measurement:session:s042_00730:794aaf103acf,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007304,S042_00730
edge_0cdbae1a42092c99aa,warehouse_measurement:measurement:synnetqos_m_00007305:963dd6998bf1,warehouse_measurement:session:s042_00730:794aaf103acf,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007305,S042_00730
edge_c496d521f1973df4fc,warehouse_measurement:measurement:synnetqos_m_00007306:57291a846899,warehouse_measurement:session:s042_00730:794aaf103acf,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007306,S042_00730
edge_91df76a4621a2a232d,warehouse_measurement:measurement:synnetqos_m_00007307:75b280870827,warehouse_measurement:session:s042_00730:794aaf103acf,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007307,S042_00730
edge_bd059522d00fc85f04,warehouse_measurement:measurement:synnetqos_m_00007308:580bedca91bd,warehouse_measurement:session:s042_00730:794aaf103acf,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007308,S042_00730
edge_4ffd643ed585f8918c,warehouse_measurement:measurement:synnetqos_m_00007309:ff4dedebf5e4,warehouse_measurement:session:s042_00730:794aaf103acf,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007309,S042_00730
edge_f398ef37bdb80a5bc2,warehouse_measurement:measurement:synnetqos_m_00007310:51320c2be5a8,warehouse_measurement:session:s042_00730:794aaf103acf,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007310,S042_00730
edge_da04d6d7190ca41155,warehouse_measurement:measurement:synnetqos_m_00007311:d1101c85e105,warehouse_measurement:session:s042_00731:b16fb9a881a0,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007311,S042_00731
edge_35d911320207839ef1,warehouse_measurement:measurement:synnetqos_m_00007312:ba59959131ca,warehouse_measurement:session:s042_00731:b16fb9a881a0,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007312,S042_00731
edge_aa085f88db15f7b432,warehouse_measurement:measurement:synnetqos_m_00007313:d3c698877b79,warehouse_measurement:session:s042_00731:b16fb9a881a0,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007313,S042_00731
edge_a51690f497c9f138c2,warehouse_measurement:measurement:synnetqos_m_00007314:70de86231936,warehouse_measurement:session:s042_00731:b16fb9a881a0,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007314,S042_00731
edge_24e02d9e9000cedb6e,warehouse_measurement:measurement:synnetqos_m_00007315:e9f97f02a7fc,warehouse_measurement:session:s042_00731:b16fb9a881a0,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007315,S042_00731
edge_b6004b3ec1c7d32bd1,warehouse_measurement:measurement:synnetqos_m_00007316:66ccec460e32,warehouse_measurement:session:s042_00731:b16fb9a881a0,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007316,S042_00731
edge_82991691552ee87c56,warehouse_measurement:measurement:synnetqos_m_00007317:7dd3b3d882ff,warehouse_measurement:session:s042_00731:b16fb9a881a0,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007317,S042_00731
edge_0b1bebff8d7b801d21,warehouse_measurement:measurement:synnetqos_m_00007318:fd61e132e8f1,warehouse_measurement:session:s042_00731:b16fb9a881a0,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007318,S042_00731
edge_e0d67c707ec1b0ebff,warehouse_measurement:measurement:synnetqos_m_00007319:68443516cd48,warehouse_measurement:session:s042_00731:b16fb9a881a0,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007319,S042_00731
edge_2fbf8d65745eff08fa,warehouse_measurement:measurement:synnetqos_m_00007320:c0e6f2a47aa6,warehouse_measurement:session:s042_00731:b16fb9a881a0,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007320,S042_00731
edge_da81c9071524dfe619,warehouse_measurement:measurement:synnetqos_m_00007321:6ea474078cc7,warehouse_measurement:session:s042_00732:1967d50e2df5,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007321,S042_00732
edge_8d9ef751aab4cf6cae,warehouse_measurement:measurement:synnetqos_m_00007322:92831159eb1a,warehouse_measurement:session:s042_00732:1967d50e2df5,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007322,S042_00732
edge_848a50e698a589d845,warehouse_measurement:measurement:synnetqos_m_00007323:7ef7b8cd68c6,warehouse_measurement:session:s042_00732:1967d50e2df5,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007323,S042_00732
edge_1fc67c47866b591aa6,warehouse_measurement:measurement:synnetqos_m_00007324:b818e2e7fa29,warehouse_measurement:session:s042_00732:1967d50e2df5,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007324,S042_00732
edge_b4ccfaff7a45731581,warehouse_measurement:measurement:synnetqos_m_00007325:f7a2af31764e,warehouse_measurement:session:s042_00732:1967d50e2df5,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007325,S042_00732
edge_3934cfa931cf659c18,warehouse_measurement:measurement:synnetqos_m_00007326:4b8ac2c31a95,warehouse_measurement:session:s042_00732:1967d50e2df5,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007326,S042_00732
edge_24351d3a1697200fd7,warehouse_measurement:measurement:synnetqos_m_00007327:4877517aaf48,warehouse_measurement:session:s042_00732:1967d50e2df5,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007327,S042_00732
edge_6d66d1819252b23fd2,warehouse_measurement:measurement:synnetqos_m_00007328:b2a44b7a7f30,warehouse_measurement:session:s042_00732:1967d50e2df5,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007328,S042_00732
edge_eb688eac36db63a10f,warehouse_measurement:measurement:synnetqos_m_00007329:2cccca0a1eb6,warehouse_measurement:session:s042_00732:1967d50e2df5,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007329,S042_00732
edge_1af4e2657de846eb71,warehouse_measurement:measurement:synnetqos_m_00007330:b58a57e30cf2,warehouse_measurement:session:s042_00732:1967d50e2df5,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007330,S042_00732
edge_7a18dfb843d56a4efb,warehouse_measurement:measurement:synnetqos_m_00007331:b29ccd40ff6b,warehouse_measurement:session:s042_00733:fda341525cfb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007331,S042_00733
edge_e41c3a07ae62356361,warehouse_measurement:measurement:synnetqos_m_00007332:28507a2a6ef8,warehouse_measurement:session:s042_00733:fda341525cfb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007332,S042_00733
edge_be583799f8f9d97d0e,warehouse_measurement:measurement:synnetqos_m_00007333:166abd1736ef,warehouse_measurement:session:s042_00733:fda341525cfb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007333,S042_00733
edge_4c666f067f26bfe710,warehouse_measurement:measurement:synnetqos_m_00007334:9e4008d9d0fb,warehouse_measurement:session:s042_00733:fda341525cfb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007334,S042_00733
edge_6111babd292a9c0d84,warehouse_measurement:measurement:synnetqos_m_00007335:8a49f72ea140,warehouse_measurement:session:s042_00733:fda341525cfb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007335,S042_00733
edge_74012a5b71b1f87ec6,warehouse_measurement:measurement:synnetqos_m_00007336:b6fda94d2681,warehouse_measurement:session:s042_00733:fda341525cfb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007336,S042_00733
edge_236321a5b2fd4007b7,warehouse_measurement:measurement:synnetqos_m_00007337:dabb73fd57a9,warehouse_measurement:session:s042_00733:fda341525cfb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007337,S042_00733
edge_aec75f1a7174d36daf,warehouse_measurement:measurement:synnetqos_m_00007338:2172ba0bd78d,warehouse_measurement:session:s042_00733:fda341525cfb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007338,S042_00733
edge_001cf62bed0b3c0f91,warehouse_measurement:measurement:synnetqos_m_00007339:fa8ad7ed1a0a,warehouse_measurement:session:s042_00733:fda341525cfb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007339,S042_00733
edge_c9abec4618b161c284,warehouse_measurement:measurement:synnetqos_m_00007340:ceba73938a2b,warehouse_measurement:session:s042_00733:fda341525cfb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007340,S042_00733
edge_c4d2ad8edb1d64fc64,warehouse_measurement:measurement:synnetqos_m_00007341:591f38fed915,warehouse_measurement:session:s042_00734:287362b0cd5f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007341,S042_00734
edge_1056209e8c95056f6a,warehouse_measurement:measurement:synnetqos_m_00007342:378cbe0ad4bf,warehouse_measurement:session:s042_00734:287362b0cd5f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007342,S042_00734
edge_e30b03d9eddd94abea,warehouse_measurement:measurement:synnetqos_m_00007343:c5d79d114d8e,warehouse_measurement:session:s042_00734:287362b0cd5f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007343,S042_00734
edge_59e3ad665944c25b3c,warehouse_measurement:measurement:synnetqos_m_00007344:bf11bd315e6a,warehouse_measurement:session:s042_00734:287362b0cd5f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007344,S042_00734
edge_4152c25b97e407dbdd,warehouse_measurement:measurement:synnetqos_m_00007345:8e9ab14ad2c8,warehouse_measurement:session:s042_00734:287362b0cd5f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007345,S042_00734
edge_5771e1051aefaf1a93,warehouse_measurement:measurement:synnetqos_m_00007346:0ca274c51a64,warehouse_measurement:session:s042_00734:287362b0cd5f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007346,S042_00734
edge_2bbd2fa160a003a2d6,warehouse_measurement:measurement:synnetqos_m_00007347:cd1e29bfceec,warehouse_measurement:session:s042_00734:287362b0cd5f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007347,S042_00734
edge_e831cb876b721c2490,warehouse_measurement:measurement:synnetqos_m_00007348:410f23d1db2f,warehouse_measurement:session:s042_00734:287362b0cd5f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007348,S042_00734
edge_97bcc7abc927e5e730,warehouse_measurement:measurement:synnetqos_m_00007349:67f3392f2f0a,warehouse_measurement:session:s042_00734:287362b0cd5f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007349,S042_00734
edge_13ebea0286925b7a61,warehouse_measurement:measurement:synnetqos_m_00007350:87fad742cb63,warehouse_measurement:session:s042_00734:287362b0cd5f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007350,S042_00734
edge_6d8eaa9f56349430d5,warehouse_measurement:measurement:synnetqos_m_00007351:8423a10e6b7f,warehouse_measurement:session:s042_00735:079eadd0e48d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007351,S042_00735
edge_fc1ee7bc8c68fc4939,warehouse_measurement:measurement:synnetqos_m_00007352:4db011f5d392,warehouse_measurement:session:s042_00735:079eadd0e48d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007352,S042_00735
edge_5446c1baab783be64d,warehouse_measurement:measurement:synnetqos_m_00007353:dbd1fe5cd574,warehouse_measurement:session:s042_00735:079eadd0e48d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007353,S042_00735
edge_772bf0b82d97178a15,warehouse_measurement:measurement:synnetqos_m_00007354:0bbd37547176,warehouse_measurement:session:s042_00735:079eadd0e48d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007354,S042_00735
edge_20e6f0402a1a9c318e,warehouse_measurement:measurement:synnetqos_m_00007355:552754b5ebda,warehouse_measurement:session:s042_00735:079eadd0e48d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007355,S042_00735
edge_b3050b728904e397a7,warehouse_measurement:measurement:synnetqos_m_00007356:c3765d8f6703,warehouse_measurement:session:s042_00735:079eadd0e48d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007356,S042_00735
edge_59cdee45f13b698812,warehouse_measurement:measurement:synnetqos_m_00007357:9d79a05f4d24,warehouse_measurement:session:s042_00735:079eadd0e48d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007357,S042_00735
edge_c9a2501623d9703c84,warehouse_measurement:measurement:synnetqos_m_00007358:80812e50b80f,warehouse_measurement:session:s042_00735:079eadd0e48d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007358,S042_00735
edge_a2ab7006b083d3cfef,warehouse_measurement:measurement:synnetqos_m_00007359:eb1d2357df39,warehouse_measurement:session:s042_00735:079eadd0e48d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007359,S042_00735
edge_b9c13fed6a0dc60b31,warehouse_measurement:measurement:synnetqos_m_00007360:bb013d15460b,warehouse_measurement:session:s042_00735:079eadd0e48d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007360,S042_00735
edge_92ca9a0e81fb72d6c8,warehouse_measurement:measurement:synnetqos_m_00007361:a95cd07b1f44,warehouse_measurement:session:s042_00736:90eb648842b4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007361,S042_00736
edge_94e9277b6d11ca290f,warehouse_measurement:measurement:synnetqos_m_00007362:271645b03e6f,warehouse_measurement:session:s042_00736:90eb648842b4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007362,S042_00736
edge_5688ba5298683dfec3,warehouse_measurement:measurement:synnetqos_m_00007363:83cc924e344f,warehouse_measurement:session:s042_00736:90eb648842b4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007363,S042_00736
edge_e0ea5c2aa8ea164adc,warehouse_measurement:measurement:synnetqos_m_00007364:246e30b54cf3,warehouse_measurement:session:s042_00736:90eb648842b4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007364,S042_00736
edge_0ee9b64737c41bd952,warehouse_measurement:measurement:synnetqos_m_00007365:b8cd7453d244,warehouse_measurement:session:s042_00736:90eb648842b4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007365,S042_00736
edge_f7c2db90a26bb28422,warehouse_measurement:measurement:synnetqos_m_00007366:1f6be05158cf,warehouse_measurement:session:s042_00736:90eb648842b4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007366,S042_00736
edge_4529f5d8ee93c9307d,warehouse_measurement:measurement:synnetqos_m_00007367:5557a3a66dce,warehouse_measurement:session:s042_00736:90eb648842b4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007367,S042_00736
edge_79f626388eb4055ab0,warehouse_measurement:measurement:synnetqos_m_00007368:02c3a19b0c11,warehouse_measurement:session:s042_00736:90eb648842b4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007368,S042_00736
edge_f004d7a77cd43cbcde,warehouse_measurement:measurement:synnetqos_m_00007369:9c8258589a76,warehouse_measurement:session:s042_00736:90eb648842b4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007369,S042_00736
edge_d449965211b87a8f07,warehouse_measurement:measurement:synnetqos_m_00007370:24bfbf38a921,warehouse_measurement:session:s042_00736:90eb648842b4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007370,S042_00736
edge_b843b3a05b951da9a6,warehouse_measurement:measurement:synnetqos_m_00007371:8838f562ce84,warehouse_measurement:session:s042_00737:173b78dd1fcb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007371,S042_00737
edge_7a2d9dbd12f95ee938,warehouse_measurement:measurement:synnetqos_m_00007372:854142acaa50,warehouse_measurement:session:s042_00737:173b78dd1fcb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007372,S042_00737
edge_474c11d9215f05232a,warehouse_measurement:measurement:synnetqos_m_00007373:cdf617a2a376,warehouse_measurement:session:s042_00737:173b78dd1fcb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007373,S042_00737
edge_f81ba664d4891e029e,warehouse_measurement:measurement:synnetqos_m_00007374:44a24b5e0382,warehouse_measurement:session:s042_00737:173b78dd1fcb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007374,S042_00737
edge_c158ba96f4ed6e919c,warehouse_measurement:measurement:synnetqos_m_00007375:15636f466690,warehouse_measurement:session:s042_00737:173b78dd1fcb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007375,S042_00737
edge_2c4dada67348a684b6,warehouse_measurement:measurement:synnetqos_m_00007376:88ccd6b78caf,warehouse_measurement:session:s042_00737:173b78dd1fcb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007376,S042_00737
edge_71e2247a15d39c4714,warehouse_measurement:measurement:synnetqos_m_00007377:b1d9a7e2cbde,warehouse_measurement:session:s042_00737:173b78dd1fcb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007377,S042_00737
edge_8e73b5f41e74d26a9c,warehouse_measurement:measurement:synnetqos_m_00007378:9a775b27990f,warehouse_measurement:session:s042_00737:173b78dd1fcb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007378,S042_00737
edge_2f2e6e6703593d77cf,warehouse_measurement:measurement:synnetqos_m_00007379:53e517346fe6,warehouse_measurement:session:s042_00737:173b78dd1fcb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007379,S042_00737
edge_c754892071e130eb26,warehouse_measurement:measurement:synnetqos_m_00007380:95be2b408b83,warehouse_measurement:session:s042_00737:173b78dd1fcb,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007380,S042_00737
edge_057713d1224d3db90e,warehouse_measurement:measurement:synnetqos_m_00007381:b8a1a27889ec,warehouse_measurement:session:s042_00738:40e5a2f1c642,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007381,S042_00738
edge_5b68ebae21bb318ad5,warehouse_measurement:measurement:synnetqos_m_00007382:0e59494413ad,warehouse_measurement:session:s042_00738:40e5a2f1c642,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007382,S042_00738
edge_68d2c28de6a89161c5,warehouse_measurement:measurement:synnetqos_m_00007383:bb8367e58111,warehouse_measurement:session:s042_00738:40e5a2f1c642,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007383,S042_00738
edge_a51bfa1cfd9f189830,warehouse_measurement:measurement:synnetqos_m_00007384:adb9be30b83b,warehouse_measurement:session:s042_00738:40e5a2f1c642,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007384,S042_00738
edge_d66e703c6bac2c679a,warehouse_measurement:measurement:synnetqos_m_00007385:e3ea44da359a,warehouse_measurement:session:s042_00738:40e5a2f1c642,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007385,S042_00738
edge_9d33574a7c0b37326b,warehouse_measurement:measurement:synnetqos_m_00007386:ea0342e9b195,warehouse_measurement:session:s042_00738:40e5a2f1c642,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007386,S042_00738
edge_1f4a150cdf2de1f536,warehouse_measurement:measurement:synnetqos_m_00007387:8d8e42f6d351,warehouse_measurement:session:s042_00738:40e5a2f1c642,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007387,S042_00738
edge_ed2c9d735e954c281e,warehouse_measurement:measurement:synnetqos_m_00007388:8b12cb2e60a5,warehouse_measurement:session:s042_00738:40e5a2f1c642,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007388,S042_00738
edge_d8c8110636174802db,warehouse_measurement:measurement:synnetqos_m_00007389:d61066c1435e,warehouse_measurement:session:s042_00738:40e5a2f1c642,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007389,S042_00738
edge_a3bb12aa71e186d368,warehouse_measurement:measurement:synnetqos_m_00007390:26f30a3ce914,warehouse_measurement:session:s042_00738:40e5a2f1c642,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007390,S042_00738
edge_38deffb04a7b596008,warehouse_measurement:measurement:synnetqos_m_00007391:7685b9081fbd,warehouse_measurement:session:s042_00739:f15ff37332ff,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007391,S042_00739
edge_065e7af7a00162980e,warehouse_measurement:measurement:synnetqos_m_00007392:72e5dd3bd0bd,warehouse_measurement:session:s042_00739:f15ff37332ff,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007392,S042_00739
edge_1d7315db05bb28acd6,warehouse_measurement:measurement:synnetqos_m_00007393:174a4703ea4c,warehouse_measurement:session:s042_00739:f15ff37332ff,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007393,S042_00739
edge_d142dcad0b3fdb6c72,warehouse_measurement:measurement:synnetqos_m_00007394:ef8fd4e53d74,warehouse_measurement:session:s042_00739:f15ff37332ff,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007394,S042_00739
edge_a6ddadccd901e3cde7,warehouse_measurement:measurement:synnetqos_m_00007395:366a0f0f3374,warehouse_measurement:session:s042_00739:f15ff37332ff,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007395,S042_00739
edge_d20799615389cf8e20,warehouse_measurement:measurement:synnetqos_m_00007396:86ada3c1856b,warehouse_measurement:session:s042_00739:f15ff37332ff,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007396,S042_00739
edge_dc52eb8d89f48457d9,warehouse_measurement:measurement:synnetqos_m_00007397:260a767dbe74,warehouse_measurement:session:s042_00739:f15ff37332ff,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007397,S042_00739
edge_cf066c7587e3e7506a,warehouse_measurement:measurement:synnetqos_m_00007398:488ab6c5dca5,warehouse_measurement:session:s042_00739:f15ff37332ff,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007398,S042_00739
edge_7a13fb5e6f22e41648,warehouse_measurement:measurement:synnetqos_m_00007399:99bf515fa6dc,warehouse_measurement:session:s042_00739:f15ff37332ff,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007399,S042_00739
edge_b82643871814bc18d8,warehouse_measurement:measurement:synnetqos_m_00007400:336630c2fe3f,warehouse_measurement:session:s042_00739:f15ff37332ff,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007400,S042_00739
edge_9165ca6e0bb54f43cc,warehouse_measurement:measurement:synnetqos_m_00007401:330f9ffa4f8b,warehouse_measurement:session:s042_00740:bbf8487f1f1a,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007401,S042_00740
edge_aa5409be29a8de84ed,warehouse_measurement:measurement:synnetqos_m_00007402:6a2c7ca8a755,warehouse_measurement:session:s042_00740:bbf8487f1f1a,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007402,S042_00740
edge_e0d59a3a62c3536c6d,warehouse_measurement:measurement:synnetqos_m_00007403:bfb706448fb7,warehouse_measurement:session:s042_00740:bbf8487f1f1a,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007403,S042_00740
edge_11d9054d5646c811c1,warehouse_measurement:measurement:synnetqos_m_00007404:e49731fdfc30,warehouse_measurement:session:s042_00740:bbf8487f1f1a,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00007404,S042_00740
