algorithm,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_text,consequent_text,antecedent_count,consequent_count
apriori,service_degraded=0;tower_load=Moderate,jitter_ms=jitter_low,0.15174,0.57126,0.13098,0.8631870304468169,1.5110230550831791,1.0,0.04429700760000001,3.1337672254335254,0.3986946564398233,0.2212425255903517,0.680895252243357,0.5462348344125693,service_degraded=0;tower_load=Moderate,jitter_ms=jitter_low,2,1
apriori,movement_speed=Walking;signal_strength_dbm=signal_weak,service_degraded=1,0.13606,0.50716,0.10426,0.7662795825371161,1.5109227512759604,1.0,0.035255810400000004,2.1086732830188692,0.39140773078655644,0.1934466379694226,0.5257681651998948,0.48592786603786164,movement_speed=Walking;signal_strength_dbm=signal_weak,service_degraded=1,2,1
apriori,obstruction_level=High;weather=Clear,service_degraded=1,0.1138,0.50716,0.0872,0.7662565905096661,1.5108774164162513,1.0,0.029485191999999993,2.108465864661654,0.3815537528546789,0.1633693045563549,0.5257215130867342,0.46909722024891776,obstruction_level=High;weather=Clear,service_degraded=1,2,1
apriori,signal_strength_dbm=signal_moderate;tower_load=Light,service_degraded=0,0.14714,0.49284,0.10956,0.744596982465679,1.510829036737438,1.0,0.037043522400000015,1.9857243853113362,0.3964445999478234,0.20655329738697636,0.4964054390442443,0.4834501834656128,signal_strength_dbm=signal_moderate;tower_load=Light,service_degraded=0,2,1
apriori,infrastructure_profile=Moderately_Degraded;service_degraded=0,jitter_ms=jitter_low,0.10074,0.57126,0.08694,0.8630136986301371,1.510719634895034,1.0,0.029391267600000007,3.129802000000003,0.37593555759603403,0.14860014357501797,0.6804909703553135,0.5076017973247314,infrastructure_profile=Moderately_Degraded;service_degraded=0,jitter_ms=jitter_low,2,1
apriori,congestion_level=High;service_degraded=0,latency_ms=latency_moderate,0.12472,0.49736,0.09368,0.7511225144323285,1.5102189851060166,1.0,0.031649260799999995,2.0196282474226805,0.3859843391044473,0.1772899318697956,0.5048593713837507,0.4697385131273754,congestion_level=High;service_degraded=0,latency_ms=latency_moderate,2,1
apriori,jitter_ms=jitter_low;time_of_day=night,service_degraded=0,0.17052,0.49284,0.12688,0.744076941121276,1.5097738436841084,1.0,0.04284092319999999,1.9816893492208976,0.4070612220871478,0.2365046227259171,0.4953800400687672,0.5007617884731451,jitter_ms=jitter_low;time_of_day=night,service_degraded=0,2,1
apriori,band=n28;infrastructure_profile=Nominal,downlink_shortfall_fraction=shortfall_low,0.1094,0.46018,0.07596,0.6943327239488117,1.5088285539328345,1.0,0.025616308000000004,1.7660379186602873,0.37865952827536853,0.15388355415096636,0.4337607423748875,0.42969928387453193,band=n28;infrastructure_profile=Nominal,downlink_shortfall_fraction=shortfall_low,2,1
apriori,congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme,jitter_ms=jitter_moderate,0.13118,0.40068,0.07928,0.6043604207958531,1.5083368792948315,1.0,0.02671879760000001,1.5148130558766864,0.38790328629496235,0.17517344999779047,0.3398525341985134,0.4011120263108745,congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme,jitter_ms=jitter_moderate,2,1
apriori,jitter_ms=jitter_low;obstruction_level=Low,downlink_shortfall_fraction=shortfall_low,0.27222,0.46018,0.18874,0.6933362721328337,1.506663201644647,1.0,0.0634698004,1.7602994777192136,0.46206499137880264,0.3471655078541736,0.4319148459353742,0.5517400644422698,jitter_ms=jitter_low;obstruction_level=Low,downlink_shortfall_fraction=shortfall_low,2,1
apriori,jitter_ms=jitter_moderate;obstruction_level=Low,service_degraded=1,0.14648,0.50716,0.11192,0.7640633533588204,1.506552869624616,1.0,0.037631203200000005,2.0888658333333336,0.39393693431920596,0.20660119618991363,0.5212713119041075,0.49237160885071707,jitter_ms=jitter_moderate;obstruction_level=Low,service_degraded=1,2,1
apriori,congestion_level=Medium;downlink_shortfall_fraction=shortfall_low,jitter_ms=jitter_low,0.22076,0.57126,0.18986,0.8600289907591955,1.5054948548107614,1.0,0.0637486424,3.0630628608414234,0.43088981248157415,0.3152982595987778,0.6735293902113063,0.5961910174536096,congestion_level=Medium;downlink_shortfall_fraction=shortfall_low,jitter_ms=jitter_low,2,1
apriori,service_degraded=0;time_of_day=afternoon,jitter_ms=jitter_low,0.12258,0.57126,0.1053,0.8590308370044054,1.5037475702909453,1.0,0.0352749492,3.041374375000003,0.3817952283179883,0.17891732082781117,0.6712012805066133,0.5216801070853347,service_degraded=0;time_of_day=afternoon,jitter_ms=jitter_low,2,1
apriori,downlink_shortfall_fraction=shortfall_low;movement_speed=Static,jitter_ms=jitter_low,0.24686,0.57126,0.21198,0.8587053390585757,1.5031777807978428,1.0,0.07095875640000002,3.034368016055046,0.44446277530582584,0.34972118652456535,0.6704420839170027,0.6148899030131656,downlink_shortfall_fraction=shortfall_low;movement_speed=Static,jitter_ms=jitter_low,2,1
apriori,service_degraded=0;weather=Clear,jitter_ms=jitter_low,0.3659,0.57126,0.3142,0.8587045640885487,1.5031764242000993,1.0,0.10517596599999998,3.0343513733075413,0.5279011105622317,0.5043662514447156,0.6704402763645768,0.7043584088516825,service_degraded=0;weather=Clear,jitter_ms=jitter_low,2,1
apriori,congestion_level=Medium;network_type=5G_SA,jitter_ms=jitter_low,0.1559,0.57126,0.1338,0.858242463117383,1.502367508870537,1.0,0.044740565999999996,3.0244600000000004,0.39614252025268504,0.22549548334906297,0.6693624647044432,0.5462307788751498,congestion_level=Medium;network_type=5G_SA,jitter_ms=jitter_low,2,1
apriori,service_degraded=0;weather=Rainy,jitter_ms=jitter_low,0.08912,0.57126,0.07646,0.8579443447037701,1.5018456476976685,1.0,0.025549308799999997,3.0181128593996824,0.3668459216703066,0.13094259487601043,0.6686671285715589,0.4958944144132932,service_degraded=0;weather=Rainy,jitter_ms=jitter_low,2,1
apriori,jitter_ms=jitter_moderate;offered_downlink_mbps=offered_low,service_degraded=1,0.07414,0.50716,0.05644,0.7612624763960075,1.501030200323384,1.0,0.018839157599999996,2.0643591864406776,0.3605198257798449,0.10753343748809206,0.5155881754646691,0.4362744277239916,jitter_ms=jitter_moderate;offered_downlink_mbps=offered_low,service_degraded=1,2,1
apriori,app_type=Call,downlink_shortfall_fraction=shortfall_low;service_degraded=0,0.24746,0.40306,0.14968,0.6048654327972197,1.5006833543324065,1.0,0.04993877240000001,1.5107258375946,0.4433477397487849,0.2988579186965898,0.33806652728451725,0.48811226783015854,app_type=Call,downlink_shortfall_fraction=shortfall_low;service_degraded=0,1,2
apriori,service_degraded=0,jitter_ms=jitter_low,0.49284,0.57126,0.42244,0.8571544517490463,1.5004629271243326,1.0,0.1409002216,3.0014236022727254,0.657660334499504,0.6583548919988778,0.6668247696717037,0.7983213003765012,service_degraded=0,jitter_ms=jitter_low,1,1
apriori,jitter_ms=jitter_low,service_degraded=0,0.57126,0.49284,0.42244,0.7394881490039561,1.5004629271243326,1.0,0.1409002216,1.9467828356403707,0.7779517078993526,0.6583548919988778,0.48633202343236076,0.7983213003765012,jitter_ms=jitter_low,service_degraded=0,1,1
apriori,band=n78;service_degraded=0,jitter_ms=jitter_low,0.16756,0.57126,0.14354,0.8566483647648604,1.4995770135575053,1.0,0.04781967440000001,2.990827410491258,0.40020336160124004,0.24113022443219997,0.6656443643347026,0.553958744578278,band=n78;service_degraded=0,jitter_ms=jitter_low,2,1
apriori,congestion_level=Medium;jitter_ms=jitter_low,service_degraded=0,0.29708,0.49284,0.21954,0.7389928638750505,1.4994579658206526,1.0,0.07312709280000002,1.9430886355429458,0.473869490368736,0.38490129387425936,0.4853554378796641,0.592225918180525,congestion_level=Medium;jitter_ms=jitter_low,service_degraded=0,2,1
apriori,band=n78;signal_strength_dbm=signal_moderate,downlink_shortfall_fraction=shortfall_low,0.09166,0.46018,0.06324,0.6899410866244818,1.4992852506073315,1.0,0.0210599012,1.7410239690358904,0.36661989507950893,0.12943102742529677,0.4256253688719978,0.41368278634757494,band=n78;signal_strength_dbm=signal_moderate,downlink_shortfall_fraction=shortfall_low,2,1
apriori,jitter_ms=jitter_low;time_of_day=morning,service_degraded=0,0.13364,0.49284,0.09874,0.7388506435199041,1.499169392743901,1.0,0.032876862399999984,1.9420304412607448,0.3843251881692144,0.18709970818963878,0.4850750128557144,0.46959982058309957,jitter_ms=jitter_low;time_of_day=morning,service_degraded=0,2,1
apriori,infrastructure_profile=Nominal;service_degraded=0,jitter_ms=jitter_low,0.36674,0.57126,0.31392,0.8559742596935157,1.4983969815732165,1.0,0.10441610759999997,2.976828996592197,0.5252504792684348,0.5030124343032945,0.6640720709369681,0.7027481843578386,infrastructure_profile=Nominal;service_degraded=0,jitter_ms=jitter_low,2,1
apriori,downlink_shortfall_fraction=shortfall_low;time_of_day=night,jitter_ms=jitter_low,0.1272,0.57126,0.10886,0.855817610062893,1.4981227638253913,1.0,0.036195727999999996,2.9735947655398025,0.3809555003247555,0.1846336499321574,0.6637066988452046,0.5231894128107414,downlink_shortfall_fraction=shortfall_low;time_of_day=night,jitter_ms=jitter_low,2,1
apriori,offered_downlink_mbps=offered_high;service_degraded=0,jitter_ms=jitter_low,0.16108,0.57126,0.13782,0.8555997020114229,1.497741312207091,1.0,0.0458014392,2.969107446259673,0.3961378417564918,0.2318172643477091,0.6631984466376426,0.5484279362908706,offered_downlink_mbps=offered_high;service_degraded=0,jitter_ms=jitter_low,2,1
apriori,congestion_level=Low;obstruction_level=Low,downlink_shortfall_fraction=shortfall_low,0.07844,0.46018,0.05406,0.6891891891891891,1.4976513303255012,1.0,0.0179634808,1.736812173913043,0.36057103513309485,0.11156513125309558,0.4242325019250661,0.40333247976996073,congestion_level=Low;obstruction_level=Low,downlink_shortfall_fraction=shortfall_low,2,1
apriori,app_type=Call;service_degraded=0,latency_ms=latency_moderate,0.15288,0.49736,0.11384,0.7446363160648876,1.4971777305470635,1.0,0.037803603199999994,1.9683300000000004,0.39200659510422875,0.2122296793437733,0.4919551091534449,0.4867624237554613,app_type=Call;service_degraded=0,latency_ms=latency_moderate,2,1
apriori,app_type=Streaming;signal_strength_dbm=signal_moderate,latency_ms=latency_moderate,0.0733,0.49736,0.05456,0.7443383356070941,1.4965786062552155,1.0,0.018103511999999995,1.966035859124866,0.35805464285815997,0.10571594652199186,0.4913622783843189,0.42701877372280067,app_type=Streaming;signal_strength_dbm=signal_moderate,latency_ms=latency_moderate,2,1
apriori,signal_strength_dbm=signal_moderate;tower_load=Light,downlink_shortfall_fraction=shortfall_low,0.14714,0.46018,0.1013,0.6884599700965067,1.496066691504426,1.0,0.033589114800000014,1.732746832460733,0.38878667096291714,0.20018971582150907,0.4228816459125389,0.45429561154223397,signal_strength_dbm=signal_moderate;tower_load=Light,downlink_shortfall_fraction=shortfall_low,2,1
apriori,congestion_level=Medium;network_type=5G_SA,latency_ms=latency_moderate,0.1559,0.49736,0.11596,0.7438101347017317,1.4955165970358124,1.0,0.038421575999999985,1.9619823735603394,0.39253019324239063,0.2158198399404429,0.49031142507904607,0.4884805860898075,congestion_level=Medium;network_type=5G_SA,latency_ms=latency_moderate,2,1
apriori,obstruction_level=Medium;service_degraded=0,jitter_ms=jitter_low,0.2022,0.57126,0.17258,0.8535113748763601,1.4940856613037148,1.0,0.057071228000000016,2.926780148548279,0.4145078128138974,0.28721208893622685,0.6583275991891592,0.5778077477959856,obstruction_level=Medium;service_degraded=0,jitter_ms=jitter_low,2,1
apriori,jitter_ms=jitter_low;obstruction_level=Medium,service_degraded=0,0.23448,0.49284,0.17258,0.7360116001364723,1.493408814496535,1.0,0.05701887680000002,1.9211450210016163,0.4315902765793971,0.31110069582146593,0.47947708836752156,0.5430930494798099,jitter_ms=jitter_low;obstruction_level=Medium,service_degraded=0,2,1
apriori,movement_speed=Walking;signal_strength_dbm=signal_strong,jitter_ms=jitter_low,0.10154,0.57126,0.08656,0.8524719322434507,1.4922660999255168,1.0,0.028554259599999993,2.906158851802401,0.3671596177118513,0.1476528384279476,0.6559031866479702,0.5019983160149439,movement_speed=Walking;signal_strength_dbm=signal_strong,jitter_ms=jitter_low,2,1
apriori,app_type=Browse;signal_strength_dbm=signal_moderate,service_degraded=0,0.07316,0.49284,0.05378,0.735101148168398,1.4915614563923343,1.0,0.0177238256,1.914542084623323,0.35557555907323724,0.10499394791300613,0.477681891648391,0.4221118921590306,app_type=Browse;signal_strength_dbm=signal_moderate,service_degraded=0,2,1
apriori,infrastructure_profile=Nominal;jitter_ms=jitter_low,service_degraded=0,0.42716,0.49284,0.31392,0.7349002715610076,1.4911538664901542,1.0,0.10339846559999999,1.913091359943483,0.5749919602252161,0.5179514255543822,0.4772858103182576,0.6859307785854709,infrastructure_profile=Nominal;jitter_ms=jitter_low,service_degraded=0,2,1
apriori,service_degraded=0,infrastructure_profile=Nominal;jitter_ms=jitter_low,0.49284,0.42716,0.31392,0.6369612856099343,1.4911538664901542,1.0,0.10339846559999999,1.5779033400402416,0.6494565708956006,0.5179514255543822,0.3662476182004299,0.6859307785854709,service_degraded=0,infrastructure_profile=Nominal;jitter_ms=jitter_low,1,2
apriori,latency_ms=latency_moderate;offered_downlink_mbps=offered_high,service_degraded=0,0.15716,0.49284,0.11548,0.7347925680834818,1.4909353300939083,1.0,0.0380252656,1.9123144337811904,0.39067924752799005,0.21604430142931977,0.4770734444425463,0.4845539822805202,latency_ms=latency_moderate;offered_downlink_mbps=offered_high,service_degraded=0,2,1
apriori,signal_strength_dbm=signal_moderate;time_of_day=night,downlink_shortfall_fraction=shortfall_low,0.0741,0.46018,0.05076,0.6850202429149798,1.4885919486178882,1.0,0.016660662,1.7138244215938303,0.3544920959914537,0.1049801455989411,0.4165096567651806,0.3976624531537826,signal_strength_dbm=signal_moderate;time_of_day=night,downlink_shortfall_fraction=shortfall_low,2,1
apriori,band=n28;obstruction_level=Low,jitter_ms=jitter_low,0.062,0.57126,0.05272,0.8503225806451613,1.4885036246983183,1.0,0.017301880000000006,2.8644267241379313,0.34987672735390907,0.09081200261825198,0.6508900047701668,0.4713049026882285,band=n28;obstruction_level=Low,jitter_ms=jitter_low,2,1
apriori,band=n28;network_type=5G_SA,jitter_ms=jitter_low,0.0708,0.57126,0.06018,0.85,1.4879389419878863,1.0,0.019734791999999994,2.8582666666666663,0.35291585424527094,0.10342338626520932,0.6501376125390679,0.47767303854637116,band=n28;network_type=5G_SA,jitter_ms=jitter_low,2,1
apriori,service_degraded=0;time_of_day=evening,latency_ms=latency_moderate,0.11204,0.49736,0.0829,0.7399143163156016,1.4876836020500273,1.0,0.027175785599999995,1.9325938778311598,0.3691766074075756,0.1574548907882241,0.4825607120714658,0.4532971935446433,service_degraded=0;time_of_day=evening,latency_ms=latency_moderate,2,1
apriori,app_type=Browse;service_degraded=0,latency_ms=latency_moderate,0.13482,0.49736,0.09974,0.7398012164367305,1.487456201618004,1.0,0.03268592479999999,1.931753842645382,0.37877817029192784,0.18732627150477046,0.4823357003754784,0.47017003076943487,app_type=Browse;service_degraded=0,latency_ms=latency_moderate,2,1
apriori,movement_speed=Static;obstruction_level=High,service_degraded=1,0.07868,0.50716,0.05934,0.7541942043721402,1.4870932336385758,1.0,0.019436651199999995,2.0049974767321603,0.3555194785003231,0.11270655270655268,0.5012462551175639,0.4355993499974117,movement_speed=Static;obstruction_level=High,service_degraded=1,2,1
apriori,band=n28;network_type=5G_NSA,service_degraded=0,0.0776,0.49284,0.05676,0.7314432989690721,1.4841394752233426,1.0,0.018515616,1.8884652591170825,0.3536522978020386,0.11049680735087991,0.4704694750553515,0.42330626112320174,band=n28;network_type=5G_NSA,service_degraded=0,2,1
apriori,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_low,latency_ms=latency_moderate,0.1005,0.49736,0.07412,0.7375124378109453,1.4828543465717896,1.0,0.024135320000000002,1.9149097801364674,0.36200659537723634,0.14152060182533316,0.47778218568149233,0.4432696498207051,downlink_shortfall_fraction=shortfall_extreme;jitter_ms=jitter_low,latency_ms=latency_moderate,2,1
apriori,downlink_shortfall_fraction=shortfall_low;tower_load=Light,jitter_ms=jitter_low,0.25118,0.57126,0.21274,0.8469623377657457,1.4826214644220594,1.0,0.06925091320000001,2.8015326014568163,0.43470928308358986,0.34892570116450716,0.6430525207952272,0.6096835985996393,downlink_shortfall_fraction=shortfall_low;tower_load=Light,jitter_ms=jitter_low,2,1
apriori,obstruction_level=Low;signal_strength_dbm=signal_moderate,latency_ms=latency_moderate,0.14508,0.49736,0.10686,0.7365591397849462,1.480937630257653,1.0,0.034703011199999995,1.9079804081632652,0.3798625798768553,0.19952201351805515,0.4758856035829744,0.47570678559136326,obstruction_level=Low;signal_strength_dbm=signal_moderate,latency_ms=latency_moderate,2,1
apriori,congestion_level=Medium;obstruction_level=High,service_degraded=1,0.06778,0.50716,0.0509,0.750958984951313,1.4807141433695734,1.0,0.016524695199999995,1.9789511374407573,0.3482549187884053,0.09712999007709334,0.49468181347153833,0.42566089479445135,congestion_level=Medium;obstruction_level=High,service_degraded=1,2,1
apriori,jitter_ms=jitter_low;time_of_day=afternoon,service_degraded=0,0.1443,0.49284,0.1053,0.7297297297297297,1.4806625471344244,1.0,0.034183188,1.876492,0.3793697168010596,0.19799187725631767,0.4670907203441314,0.4716946676406136,jitter_ms=jitter_low;time_of_day=afternoon,service_degraded=0,2,1
apriori,network_type=5G_NSA;service_degraded=0,jitter_ms=jitter_low,0.19522,0.57126,0.16508,0.8456100809343305,1.4802543166584927,1.0,0.0535586228,2.776994784339749,0.4031417399766706,0.2744928500166279,0.6398984954385655,0.5672926643162007,network_type=5G_NSA;service_degraded=0,jitter_ms=jitter_low,2,1
apriori,jitter_ms=jitter_low;tower_load=Light,service_degraded=0,0.34056,0.49284,0.2483,0.7290932581630256,1.4793711106302767,1.0,0.0804584096,1.8720833470626492,0.49138221918019853,0.42437190223893356,0.4658357484088366,0.6164539417996363,jitter_ms=jitter_low;tower_load=Light,service_degraded=0,2,1
apriori,downlink_shortfall_fraction=shortfall_low;offered_downlink_mbps=offered_low,service_degraded=0,0.14268,0.49284,0.10402,0.7290440145780768,1.4792711926346822,1.0,0.0337015888,1.871743114330057,0.37791190269309355,0.19571025399811853,0.46573865166432044,0.4700532141715966,downlink_shortfall_fraction=shortfall_low;offered_downlink_mbps=offered_low,service_degraded=0,2,1
apriori,obstruction_level=Medium;signal_strength_dbm=signal_weak,service_degraded=1,0.1314,0.50716,0.09846,0.7493150684931508,1.477472727528099,1.0,0.031819176000000005,1.9659737704918037,0.37205682219512287,0.18229957415293466,0.49134621478197943,0.4717274924451715,obstruction_level=Medium;signal_strength_dbm=signal_weak,service_degraded=1,2,1
apriori,jitter_ms=jitter_low;latency_ms=latency_moderate,service_degraded=0,0.38502,0.49284,0.28032,0.728066074489637,1.4772868973493163,1.0,0.09056674320000002,1.8650118739255024,0.5253559727078774,0.46912340596445434,0.4638103842764354,0.6484255378535353,jitter_ms=jitter_low;latency_ms=latency_moderate,service_degraded=0,2,1
apriori,offered_downlink_mbps=offered_high;signal_strength_dbm=signal_moderate,service_degraded=0,0.09116,0.49284,0.06636,0.7279508556384379,1.4770531118384016,1.0,0.021432705599999997,1.8642219999999998,0.35537198501867884,0.1281972026891276,0.4635831998549528,0.43129950865681327,offered_downlink_mbps=offered_high;signal_strength_dbm=signal_moderate,service_degraded=0,2,1
apriori,network_type=5G_NSA;service_degraded=0,latency_ms=latency_moderate,0.19522,0.49736,0.14336,0.7343509886282142,1.47649788609501,1.0,0.04626538079999998,1.8921207250289234,0.40100609516620317,0.2610247259750191,0.4714924968729393,0.511296452975841,network_type=5G_NSA;service_degraded=0,latency_ms=latency_moderate,2,1
apriori,band=n28;tower_load=Light,jitter_ms=jitter_low,0.07576,0.57126,0.06382,0.8423970432946146,1.4746298415688384,1.0,0.020541342400000002,2.7203804355108887,0.3482469019986452,0.10943072702331963,0.6324043553076798,0.4770575000459349,band=n28;tower_load=Light,jitter_ms=jitter_low,2,1
apriori,offered_downlink_mbps=offered_high;signal_strength_dbm=signal_moderate,latency_ms=latency_moderate,0.09116,0.49736,0.06684,0.7332163229486616,1.4742165090651873,1.0,0.021500662399999995,1.8840732894736831,0.3539386302097535,0.12812452077902162,0.46923508465036917,0.433802949957522,offered_downlink_mbps=offered_high;signal_strength_dbm=signal_moderate,latency_ms=latency_moderate,2,1
apriori,network_type=5G_NSA;signal_strength_dbm=signal_weak,service_degraded=1,0.115,0.50716,0.08598,0.7476521739130435,1.4741938913026331,1.0,0.02765659999999999,1.9530186078566505,0.3634612174950683,0.16035659666529894,0.4879721084186419,0.45859223570642316,network_type=5G_NSA;signal_strength_dbm=signal_weak,service_degraded=1,2,1
apriori,movement_speed=Walking;service_degraded=0,latency_ms=latency_moderate,0.20536,0.49736,0.15056,0.7331515387611999,1.474086252937912,1.0,0.0484221504,1.883615883211679,0.4047287388735131,0.2726745870762098,0.4691061968032784,0.5179349458322647,movement_speed=Walking;service_degraded=0,latency_ms=latency_moderate,2,1
apriori,service_degraded=0;time_of_day=morning,jitter_ms=jitter_low,0.11726,0.57126,0.09874,0.8420603786457445,1.4740405045789036,1.0,0.031754052399999996,2.714581663066954,0.3643117912885904,0.16741835938824645,0.6316191133221637,0.5074531841063333,service_degraded=0;time_of_day=morning,jitter_ms=jitter_low,2,1
apriori,latency_ms=latency_high;tower_load=Moderate,congestion_level=Medium,0.09256,0.43348,0.05912,0.6387208297320657,1.4734724317893921,1.0,0.018997091199999996,1.5680948325358852,0.3541072048274036,0.12661697935406493,0.36228346701275455,0.3875527190092459,latency_ms=latency_high;tower_load=Moderate,congestion_level=Medium,2,1
apriori,app_type=Browse;service_degraded=0,jitter_ms=jitter_low,0.13482,0.57126,0.11322,0.8397863818424567,1.4700598358758825,1.0,0.0362027268,2.676052166666668,0.3695827230011888,0.1909725736261512,0.6263152069843184,0.5189899244576216,app_type=Browse;service_degraded=0,jitter_ms=jitter_low,2,1
apriori,network_type=5G_NSA;offered_downlink_mbps=offered_moderate,downlink_shortfall_fraction=shortfall_low,0.09136,0.46018,0.06178,0.6762259194395798,1.4694813321734534,1.0,0.019737955200000004,1.6672736713995946,0.3516109597352842,0.12614341718392685,0.40021844214660407,0.4052388669734732,network_type=5G_NSA;offered_downlink_mbps=offered_moderate,downlink_shortfall_fraction=shortfall_low,2,1
apriori,obstruction_level=Medium;service_degraded=0,latency_ms=latency_moderate,0.2022,0.49736,0.14768,0.7303659742828883,1.4684855522818245,1.0,0.04711380800000001,1.8641564196625096,0.39988258610420263,0.267594404580706,0.46356432890913635,0.5136468764771366,obstruction_level=Medium;service_degraded=0,latency_ms=latency_moderate,2,1
apriori,app_type=Call;jitter_ms=jitter_moderate,service_degraded=1,0.09774,0.50716,0.07266,0.743400859422959,1.4658113010153775,1.0,0.023090181600000002,1.9206611483253593,0.35220883908309664,0.13651736058920788,0.4793459528913216,0.443334627992101,app_type=Call;jitter_ms=jitter_moderate,service_degraded=1,2,1
apriori,latency_ms=latency_moderate;tower_load=Light,jitter_ms=jitter_low,0.27792,0.57126,0.23262,0.8370034542314335,1.4651882754462653,1.0,0.07385542079999999,2.6303624900662252,0.4396934634310383,0.37728688205527444,0.6198242623301616,0.6221042898717297,latency_ms=latency_moderate;tower_load=Light,jitter_ms=jitter_low,2,1
apriori,band=n28;latency_ms=latency_moderate,downlink_shortfall_fraction=shortfall_low,0.07452,0.46018,0.05024,0.6741814278046162,1.465038523631223,1.0,0.0159473864,1.6568116309719934,0.3429832004545618,0.10370309210254718,0.39643108407361016,0.3916780492928075,band=n28;latency_ms=latency_moderate,downlink_shortfall_fraction=shortfall_low,2,1
apriori,band=n28;network_type=5G_NSA,downlink_shortfall_fraction=shortfall_low,0.0776,0.46018,0.0523,0.6739690721649484,1.4645770615084281,1.0,0.016590031999999998,1.6557324901185766,0.34389530014808817,0.10772843371508611,0.3960377017616028,0.39381012606900123,band=n28;network_type=5G_NSA,downlink_shortfall_fraction=shortfall_low,2,1
apriori,latency_ms=latency_moderate;weather=Clear,service_degraded=0,0.35556,0.49284,0.25664,0.7217909776127798,1.4645543738592237,1.0,0.08140580959999999,1.8229459118479576,0.4922078822402748,0.4336893335135865,0.4514373720576933,0.6212639653910826,latency_ms=latency_moderate;weather=Clear,service_degraded=0,2,1
apriori,service_degraded=0;time_of_day=morning,latency_ms=latency_moderate,0.11726,0.49736,0.0854,0.7282960941497527,1.464323818058856,1.0,0.027079566399999998,1.849955003138732,0.3592121592450672,0.16136956275273043,0.45944631177334216,0.4500013525276671,service_degraded=0;time_of_day=morning,latency_ms=latency_moderate,2,1
apriori,jitter_ms=jitter_low;movement_speed=Static,service_degraded=0,0.34566,0.49284,0.2494,0.7215182549325927,1.464001004245988,1.0,0.07904492560000001,1.821160664865988,0.4843664750163973,0.4233576642335767,0.45089962720362936,0.6137824210301305,jitter_ms=jitter_low;movement_speed=Static,service_degraded=0,2,1
apriori,network_type=5G_SA;obstruction_level=Low,service_degraded=0,0.1554,0.49284,0.1121,0.7213642213642214,1.463688461497081,1.0,0.035512664,1.82015390300231,0.37508229328242193,0.2090871787219756,0.45059590930716414,0.4744107041404339,network_type=5G_SA;obstruction_level=Low,service_degraded=0,2,1
apriori,app_type=Call;service_degraded=0,jitter_ms=jitter_low,0.15288,0.57126,0.1278,0.8359497645211932,1.4633437743255142,1.0,0.0404657712,2.6134677511961737,0.3737765339795882,0.21430727437367944,0.6173666196790437,0.5298328803700388,app_type=Call;service_degraded=0,jitter_ms=jitter_low,2,1
apriori,band=LTE_Anchor;service_degraded=0,jitter_ms=jitter_low,0.07664,0.57126,0.06406,0.835855949895616,1.4631795502846618,1.0,0.020278633600000005,2.6119740540540555,0.34283148276614056,0.10972184160043848,0.6171478049531557,0.4739970153147162,band=LTE_Anchor;service_degraded=0,jitter_ms=jitter_low,2,1
apriori,network_type=4G;service_degraded=0,jitter_ms=jitter_low,0.07664,0.57126,0.06406,0.835855949895616,1.4631795502846618,1.0,0.020278633600000005,2.6119740540540555,0.34283148276614056,0.10972184160043848,0.6171478049531557,0.4739970153147162,network_type=4G;service_degraded=0,jitter_ms=jitter_low,2,1
apriori,congestion_level=Medium;movement_speed=Static,jitter_ms=jitter_low,0.21576,0.57126,0.1803,0.8356507230255839,1.4628202972824702,1.0,0.05704494239999999,2.6087124196277474,0.4034339380980015,0.29717167721518983,0.6166691305350186,0.5756344151836248,congestion_level=Medium;movement_speed=Static,jitter_ms=jitter_low,2,1
apriori,network_type=5G_NSA;signal_strength_dbm=signal_moderate,downlink_shortfall_fraction=shortfall_low,0.11332,0.46018,0.07628,0.6731380162372044,1.4627711248581086,1.0,0.024132402400000003,1.6515227429805615,0.356798451966456,0.15341297614737942,0.39449819613427517,0.41944962005306263,network_type=5G_NSA;signal_strength_dbm=signal_moderate,downlink_shortfall_fraction=shortfall_low,2,1
apriori,app_type=Call;obstruction_level=Low,service_degraded=0,0.10806,0.49284,0.07782,0.7201554691837868,1.4612358355323976,1.0,0.024563709599999997,1.8122919841269844,0.3538890191952745,0.14877265427850425,0.44821253486826007,0.4390283067857088,app_type=Call;obstruction_level=Low,service_degraded=0,2,1
apriori,service_degraded=0;tower_load=Moderate,latency_ms=latency_moderate,0.15174,0.49736,0.11022,0.7263740608936338,1.4604593471401675,1.0,0.03475059359999999,1.8369603468208087,0.3716831153583329,0.2045353325415677,0.4556224353287318,0.47399208111434143,service_degraded=0;tower_load=Moderate,latency_ms=latency_moderate,2,1
apriori,app_type=Gaming;jitter_ms=jitter_low,service_degraded=0,0.14304,0.49284,0.10292,0.7195190156599552,1.4599444356382503,1.0,0.032424166399999996,1.8081796211365904,0.3676279233390233,0.1931101771239868,0.44695759850925787,0.4641747338668253,app_type=Gaming;jitter_ms=jitter_low,service_degraded=0,2,1
