algorithm,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_text,consequent_text,antecedent_count,consequent_count
fp_growth,signal_strength_dbm=signal_weak;tower_load=Moderate,service_degraded=1,0.08572,0.50716,0.06312,0.7363509099393373,1.4519104620619474,1.0,0.01964624479999999,1.8693028672566363,0.3404343243241593,0.11914829356689818,0.4650412100059598,0.4304043373736437,signal_strength_dbm=signal_weak;tower_load=Moderate,service_degraded=1,2,1
apriori,obstruction_level=High;tower_load=Light,service_degraded=1,0.08128,0.50716,0.05978,0.7354822834645669,1.4501977353587956,1.0,0.018558035199999996,1.8631644279069763,0.3379036730405542,0.11307834903340519,0.4632787181733765,0.42667717769726493,obstruction_level=High;tower_load=Light,service_degraded=1,2,1
fp_growth,obstruction_level=High;tower_load=Light,service_degraded=1,0.08128,0.50716,0.05978,0.7354822834645669,1.4501977353587956,1.0,0.018558035199999996,1.8631644279069763,0.3379036730405542,0.11307834903340519,0.4632787181733765,0.42667717769726493,obstruction_level=High;tower_load=Light,service_degraded=1,2,1
apriori,offered_downlink_mbps=offered_high;signal_strength_dbm=signal_weak,service_degraded=1,0.0918,0.50716,0.06736,0.7337690631808279,1.4468196687057888,1.0,0.020802711999999994,1.8511747954173485,0.34004498993336496,0.12671181339352897,0.4598024981349482,0.4332935543840096,offered_downlink_mbps=offered_high;signal_strength_dbm=signal_weak,service_degraded=1,2,1
fp_growth,offered_downlink_mbps=offered_high;signal_strength_dbm=signal_weak,service_degraded=1,0.0918,0.50716,0.06736,0.7337690631808279,1.4468196687057888,1.0,0.020802711999999994,1.8511747954173485,0.34004498993336496,0.12671181339352897,0.4598024981349482,0.4332935543840096,offered_downlink_mbps=offered_high;signal_strength_dbm=signal_weak,service_degraded=1,2,1
apriori,signal_strength_dbm=signal_weak;weather=Clear,service_degraded=1,0.2002,0.50716,0.14672,0.7328671328671329,1.445041274680836,1.0,0.04518656799999998,1.8449246073298429,0.3850690726116642,0.2617009132420091,0.4579724309454039,0.5110821980291181,signal_strength_dbm=signal_weak;weather=Clear,service_degraded=1,2,1
fp_growth,signal_strength_dbm=signal_weak;weather=Clear,service_degraded=1,0.2002,0.50716,0.14672,0.7328671328671329,1.445041274680836,1.0,0.04518656799999998,1.8449246073298429,0.3850690726116642,0.2617009132420091,0.4579724309454039,0.5110821980291181,signal_strength_dbm=signal_weak;weather=Clear,service_degraded=1,2,1
apriori,band=LTE_Anchor;movement_speed=Walking,service_degraded=1,0.11454,0.50716,0.08388,0.7323205866946044,1.443963614430563,1.0,0.02578989359999999,1.8411576516634043,0.347233950672875,0.15596296158566061,0.4568634581093345,0.4488560895457406,band=LTE_Anchor;movement_speed=Walking,service_degraded=1,2,1
apriori,movement_speed=Walking;network_type=4G,service_degraded=1,0.11454,0.50716,0.08388,0.7323205866946044,1.443963614430563,1.0,0.02578989359999999,1.8411576516634043,0.347233950672875,0.15596296158566061,0.4568634581093345,0.4488560895457406,movement_speed=Walking;network_type=4G,service_degraded=1,2,1
fp_growth,movement_speed=Walking;network_type=4G,service_degraded=1,0.11454,0.50716,0.08388,0.7323205866946044,1.443963614430563,1.0,0.02578989359999999,1.8411576516634043,0.347233950672875,0.15596296158566061,0.4568634581093345,0.4488560895457406,movement_speed=Walking;network_type=4G,service_degraded=1,2,1
fp_growth,band=LTE_Anchor;movement_speed=Walking,service_degraded=1,0.11454,0.50716,0.08388,0.7323205866946044,1.443963614430563,1.0,0.02578989359999999,1.8411576516634043,0.347233950672875,0.15596296158566061,0.4568634581093345,0.4488560895457406,band=LTE_Anchor;movement_speed=Walking,service_degraded=1,2,1
apriori,signal_strength_dbm=signal_weak;time_of_day=afternoon,service_degraded=1,0.07392,0.50716,0.05408,0.7316017316017317,1.4425462015966,1.0,0.0165907328,1.8362264516129037,0.3312686828083405,0.10261859582542694,0.4554048608102664,0.41911737341187616,signal_strength_dbm=signal_weak;time_of_day=afternoon,service_degraded=1,2,1
fp_growth,signal_strength_dbm=signal_weak;time_of_day=afternoon,service_degraded=1,0.07392,0.50716,0.05408,0.7316017316017317,1.4425462015966,1.0,0.0165907328,1.8362264516129037,0.3312686828083405,0.10261859582542694,0.4554048608102664,0.41911737341187616,signal_strength_dbm=signal_weak;time_of_day=afternoon,service_degraded=1,2,1
apriori,congestion_level=High;movement_speed=Walking,service_degraded=1,0.17482,0.50716,0.12594,0.720398123784464,1.420455327282246,1.0,0.03727828879999999,1.7626491162029456,0.35871008444957997,0.2264944967987914,0.43267211221585905,0.48436106204997315,congestion_level=High;movement_speed=Walking,service_degraded=1,2,1
fp_growth,congestion_level=High;movement_speed=Walking,service_degraded=1,0.17482,0.50716,0.12594,0.720398123784464,1.420455327282246,1.0,0.03727828879999999,1.7626491162029456,0.35871008444957997,0.2264944967987914,0.43267211221585905,0.48436106204997315,congestion_level=High;movement_speed=Walking,service_degraded=1,2,1
apriori,movement_speed=Walking;tower_load=Heavy,service_degraded=1,0.09048,0.50716,0.06488,0.7170645446507514,1.4138822948394025,1.0,0.018992163199999988,1.741881374999999,0.32184838842379576,0.12178091448306926,0.42590809319607054,0.4224963073439103,movement_speed=Walking;tower_load=Heavy,service_degraded=1,2,1
fp_growth,movement_speed=Walking;tower_load=Heavy,service_degraded=1,0.09048,0.50716,0.06488,0.7170645446507514,1.4138822948394025,1.0,0.018992163199999988,1.741881374999999,0.32184838842379576,0.12178091448306926,0.42590809319607054,0.4224963073439103,movement_speed=Walking;tower_load=Heavy,service_degraded=1,2,1
apriori,congestion_level=High;weather=Rainy,service_degraded=1,0.07508,0.50716,0.05372,0.715503462972829,1.4108042096632796,1.0,0.015642427199999996,1.7323233707865164,0.3148211985184993,0.10164232195564972,0.42274057092125017,0.410713321517174,congestion_level=High;weather=Rainy,service_degraded=1,2,1
fp_growth,congestion_level=High;weather=Rainy,service_degraded=1,0.07508,0.50716,0.05372,0.715503462972829,1.4108042096632796,1.0,0.015642427199999996,1.7323233707865164,0.3148211985184993,0.10164232195564972,0.42274057092125017,0.410713321517174,congestion_level=High;weather=Rainy,service_degraded=1,2,1
apriori,obstruction_level=Low;signal_strength_dbm=signal_weak,service_degraded=1,0.11482,0.50716,0.08182,0.7125936248040411,1.4050666945422372,1.0,0.023587888799999998,1.7147845090909088,0.3256851851848784,0.15147363744075829,0.41683634608400505,0.4369616913356904,obstruction_level=Low;signal_strength_dbm=signal_weak,service_degraded=1,2,1
fp_growth,obstruction_level=Low;signal_strength_dbm=signal_weak,service_degraded=1,0.11482,0.50716,0.08182,0.7125936248040411,1.4050666945422372,1.0,0.023587888799999998,1.7147845090909088,0.3256851851848784,0.15147363744075829,0.41683634608400505,0.4369616913356904,obstruction_level=Low;signal_strength_dbm=signal_weak,service_degraded=1,2,1
apriori,app_type=Streaming;offered_downlink_mbps=offered_very_high,service_degraded=1,0.16298,0.50716,0.11494,0.7052399067370229,1.3905668955300552,1.0,0.03228306319999999,1.6720038134887587,0.3355580857736218,0.2070244956772334,0.40191523970664483,0.46593724968525563,app_type=Streaming;offered_downlink_mbps=offered_very_high,service_degraded=1,2,1
fp_growth,app_type=Streaming;offered_downlink_mbps=offered_very_high,service_degraded=1,0.16298,0.50716,0.11494,0.7052399067370229,1.3905668955300552,1.0,0.03228306319999999,1.6720038134887587,0.3355580857736218,0.2070244956772334,0.40191523970664483,0.46593724968525563,app_type=Streaming;offered_downlink_mbps=offered_very_high,service_degraded=1,2,1
apriori,congestion_level=High;network_type=5G_NSA,service_degraded=1,0.15294,0.50716,0.10772,0.7043284948345757,1.3887698060465645,1.0,0.030154949599999994,1.666849836355595,0.33048221160385155,0.19501068105289837,0.4000659338417654,0.4583634744856686,congestion_level=High;network_type=5G_NSA,service_degraded=1,2,1
fp_growth,congestion_level=High;network_type=5G_NSA,service_degraded=1,0.15294,0.50716,0.10772,0.7043284948345757,1.3887698060465645,1.0,0.030154949599999994,1.666849836355595,0.33048221160385155,0.19501068105289837,0.4000659338417654,0.4583634744856686,congestion_level=High;network_type=5G_NSA,service_degraded=1,2,1
apriori,band=LTE_Anchor;obstruction_level=Medium,service_degraded=1,0.1094,0.50716,0.07652,0.6994515539305303,1.3791536279093979,1.0,0.021036696,1.6398021897810222,0.3086880937676415,0.14169320791052517,0.3901703472334434,0.42516548041190916,band=LTE_Anchor;obstruction_level=Medium,service_degraded=1,2,1
apriori,network_type=4G;obstruction_level=Medium,service_degraded=1,0.1094,0.50716,0.07652,0.6994515539305303,1.3791536279093979,1.0,0.021036696,1.6398021897810222,0.3086880937676415,0.14169320791052517,0.3901703472334434,0.42516548041190916,network_type=4G;obstruction_level=Medium,service_degraded=1,2,1
fp_growth,network_type=4G;obstruction_level=Medium,service_degraded=1,0.1094,0.50716,0.07652,0.6994515539305303,1.3791536279093979,1.0,0.021036696,1.6398021897810222,0.3086880937676415,0.14169320791052517,0.3901703472334434,0.42516548041190916,network_type=4G;obstruction_level=Medium,service_degraded=1,2,1
fp_growth,band=LTE_Anchor;obstruction_level=Medium,service_degraded=1,0.1094,0.50716,0.07652,0.6994515539305303,1.3791536279093979,1.0,0.021036696,1.6398021897810222,0.3086880937676415,0.14169320791052517,0.3901703472334434,0.42516548041190916,band=LTE_Anchor;obstruction_level=Medium,service_degraded=1,2,1
apriori,movement_speed=Static;signal_strength_dbm=signal_weak,service_degraded=1,0.14372,0.50716,0.10028,0.697745616476482,1.375789921280231,1.0,0.027390964799999987,1.6305470718232042,0.3189900995482373,0.18212858699600434,0.38670890446490136,0.4477370719814384,movement_speed=Static;signal_strength_dbm=signal_weak,service_degraded=1,2,1
fp_growth,movement_speed=Static;signal_strength_dbm=signal_weak,service_degraded=1,0.14372,0.50716,0.10028,0.697745616476482,1.375789921280231,1.0,0.027390964799999987,1.6305470718232042,0.3189900995482373,0.18212858699600434,0.38670890446490136,0.4477370719814384,movement_speed=Static;signal_strength_dbm=signal_weak,service_degraded=1,2,1
apriori,band=LTE_Anchor;infrastructure_profile=Nominal,service_degraded=1,0.1906,0.50716,0.13228,0.6940188877229801,1.3684416904388754,1.0,0.035615304,1.6106876543209878,0.332643674502252,0.2339251609252317,0.37914716281750693,0.4774219369603149,band=LTE_Anchor;infrastructure_profile=Nominal,service_degraded=1,2,1
apriori,infrastructure_profile=Nominal;network_type=4G,service_degraded=1,0.1906,0.50716,0.13228,0.6940188877229801,1.3684416904388754,1.0,0.035615304,1.6106876543209878,0.332643674502252,0.2339251609252317,0.37914716281750693,0.4774219369603149,infrastructure_profile=Nominal;network_type=4G,service_degraded=1,2,1
fp_growth,infrastructure_profile=Nominal;network_type=4G,service_degraded=1,0.1906,0.50716,0.13228,0.6940188877229801,1.3684416904388754,1.0,0.035615304,1.6106876543209878,0.332643674502252,0.2339251609252317,0.37914716281750693,0.4774219369603149,infrastructure_profile=Nominal;network_type=4G,service_degraded=1,2,1
fp_growth,band=LTE_Anchor;infrastructure_profile=Nominal,service_degraded=1,0.1906,0.50716,0.13228,0.6940188877229801,1.3684416904388754,1.0,0.035615304,1.6106876543209878,0.332643674502252,0.2339251609252317,0.37914716281750693,0.4774219369603149,band=LTE_Anchor;infrastructure_profile=Nominal,service_degraded=1,2,1
apriori,network_type=5G_NSA;tower_load=Heavy,service_degraded=1,0.07806,0.50716,0.05414,0.6935690494491417,1.3675547153741257,1.0,0.014551090399999994,1.6083231772575248,0.2915242114973196,0.1019432100625141,0.3782344157315592,0.40016018526562297,network_type=5G_NSA;tower_load=Heavy,service_degraded=1,2,1
fp_growth,network_type=5G_NSA;tower_load=Heavy,service_degraded=1,0.07806,0.50716,0.05414,0.6935690494491417,1.3675547153741257,1.0,0.014551090399999994,1.6083231772575248,0.2915242114973196,0.1019432100625141,0.3782344157315592,0.40016018526562297,network_type=5G_NSA;tower_load=Heavy,service_degraded=1,2,1
apriori,congestion_level=High;time_of_day=morning,service_degraded=1,0.11246,0.50716,0.07798,0.6934020985239195,1.3672255274941232,1.0,0.020944786399999984,1.6074474013921107,0.30262497718333203,0.1439701646850306,0.3778956629411564,0.4235801406729543,congestion_level=High;time_of_day=morning,service_degraded=1,2,1
fp_growth,congestion_level=High;time_of_day=morning,service_degraded=1,0.11246,0.50716,0.07798,0.6934020985239195,1.3672255274941232,1.0,0.020944786399999984,1.6074474013921107,0.30262497718333203,0.1439701646850306,0.3778956629411564,0.4235801406729543,congestion_level=High;time_of_day=morning,service_degraded=1,2,1
apriori,app_type=Streaming;movement_speed=Walking,service_degraded=1,0.11418,0.50716,0.07916,0.6932912944473637,1.367007047967828,1.0,0.021252471199999984,1.6068666818960586,0.3030806215710876,0.14600317237817698,0.37767083525558737,0.42468807959216515,app_type=Streaming;movement_speed=Walking,service_degraded=1,2,1
fp_growth,app_type=Streaming;movement_speed=Walking,service_degraded=1,0.11418,0.50716,0.07916,0.6932912944473637,1.367007047967828,1.0,0.021252471199999984,1.6068666818960586,0.3030806215710876,0.14600317237817698,0.37767083525558737,0.42468807959216515,app_type=Streaming;movement_speed=Walking,service_degraded=1,2,1
apriori,movement_speed=Walking;offered_downlink_mbps=offered_very_high,service_degraded=1,0.11824,0.50716,0.0819,0.69265899864682,1.3657603096593185,1.0,0.021933401599999992,1.6035608585580625,0.3037188138984545,0.15068997240110393,0.3763878716151692,0.42707324883046893,movement_speed=Walking;offered_downlink_mbps=offered_very_high,service_degraded=1,2,1
fp_growth,movement_speed=Walking;offered_downlink_mbps=offered_very_high,service_degraded=1,0.11824,0.50716,0.0819,0.69265899864682,1.3657603096593185,1.0,0.021933401599999992,1.6035608585580625,0.3037188138984545,0.15068997240110393,0.3763878716151692,0.42707324883046893,movement_speed=Walking;offered_downlink_mbps=offered_very_high,service_degraded=1,2,1
apriori,band=LTE_Anchor,service_degraded=1,0.2478,0.50716,0.17116,0.6907183212267959,1.3619337511373053,1.0,0.04548575199999999,1.5934988517745305,0.353296855670356,0.29318259677971903,0.3724501282907147,0.51410275237931,band=LTE_Anchor,service_degraded=1,1,1
apriori,network_type=4G,service_degraded=1,0.2478,0.50716,0.17116,0.6907183212267959,1.3619337511373053,1.0,0.04548575199999999,1.5934988517745305,0.353296855670356,0.29318259677971903,0.3724501282907147,0.51410275237931,network_type=4G,service_degraded=1,1,1
apriori,band=LTE_Anchor;network_type=4G,service_degraded=1,0.2478,0.50716,0.17116,0.6907183212267959,1.3619337511373053,1.0,0.04548575199999999,1.5934988517745305,0.353296855670356,0.29318259677971903,0.3724501282907147,0.51410275237931,band=LTE_Anchor;network_type=4G,service_degraded=1,2,1
fp_growth,network_type=4G,service_degraded=1,0.2478,0.50716,0.17116,0.6907183212267959,1.3619337511373053,1.0,0.04548575199999999,1.5934988517745305,0.353296855670356,0.29318259677971903,0.3724501282907147,0.51410275237931,network_type=4G,service_degraded=1,1,1
fp_growth,band=LTE_Anchor,service_degraded=1,0.2478,0.50716,0.17116,0.6907183212267959,1.3619337511373053,1.0,0.04548575199999999,1.5934988517745305,0.353296855670356,0.29318259677971903,0.3724501282907147,0.51410275237931,band=LTE_Anchor,service_degraded=1,1,1
fp_growth,band=LTE_Anchor;network_type=4G,service_degraded=1,0.2478,0.50716,0.17116,0.6907183212267959,1.3619337511373053,1.0,0.04548575199999999,1.5934988517745305,0.353296855670356,0.29318259677971903,0.3724501282907147,0.51410275237931,band=LTE_Anchor;network_type=4G,service_degraded=1,2,1
apriori,app_type=Gaming;congestion_level=High,service_degraded=1,0.096,0.50716,0.06572,0.6845833333333333,1.3498370008149958,1.0,0.017032639999999995,1.5625046235138702,0.2866922691601268,0.12228341768383447,0.3600018937856775,0.40708384270578646,app_type=Gaming;congestion_level=High,service_degraded=1,2,1
fp_growth,app_type=Gaming;congestion_level=High,service_degraded=1,0.096,0.50716,0.06572,0.6845833333333333,1.3498370008149958,1.0,0.017032639999999995,1.5625046235138702,0.2866922691601268,0.12228341768383447,0.3600018937856775,0.40708384270578646,app_type=Gaming;congestion_level=High,service_degraded=1,2,1
apriori,congestion_level=High;infrastructure_profile=Nominal,service_degraded=1,0.28858,0.50716,0.19668,0.6815441125511124,1.3438443736712522,1.0,0.05032376719999998,1.5475926789989118,0.3596556396669375,0.32831435916268814,0.3538351443695973,0.5346753609525812,congestion_level=High;infrastructure_profile=Nominal,service_degraded=1,2,1
fp_growth,congestion_level=High;infrastructure_profile=Nominal,service_degraded=1,0.28858,0.50716,0.19668,0.6815441125511124,1.3438443736712522,1.0,0.05032376719999998,1.5475926789989118,0.3596556396669375,0.32831435916268814,0.3538351443695973,0.5346753609525812,congestion_level=High;infrastructure_profile=Nominal,service_degraded=1,2,1
apriori,congestion_level=High;time_of_day=afternoon,service_degraded=1,0.091,0.50716,0.06198,0.6810989010989011,1.3429665216083704,1.0,0.01582844,1.5454321157822193,0.28094587451646097,0.115595508970868,0.3529317853642178,0.4016544272826314,congestion_level=High;time_of_day=afternoon,service_degraded=1,2,1
fp_growth,congestion_level=High;time_of_day=afternoon,service_degraded=1,0.091,0.50716,0.06198,0.6810989010989011,1.3429665216083704,1.0,0.01582844,1.5454321157822193,0.28094587451646097,0.115595508970868,0.3529317853642178,0.4016544272826314,congestion_level=High;time_of_day=afternoon,service_degraded=1,2,1
apriori,band=LTE_Anchor;tower_load=Moderate,service_degraded=1,0.0749,0.50716,0.05092,0.6798397863818425,1.3404838441159446,1.0,0.012933715999999998,1.5393542952460384,0.27456567613377897,0.09586926234137891,0.3503769709882365,0.39012101315306336,band=LTE_Anchor;tower_load=Moderate,service_degraded=1,2,1
apriori,network_type=4G;tower_load=Moderate,service_degraded=1,0.0749,0.50716,0.05092,0.6798397863818425,1.3404838441159446,1.0,0.012933715999999998,1.5393542952460384,0.27456567613377897,0.09586926234137891,0.3503769709882365,0.39012101315306336,network_type=4G;tower_load=Moderate,service_degraded=1,2,1
fp_growth,network_type=4G;tower_load=Moderate,service_degraded=1,0.0749,0.50716,0.05092,0.6798397863818425,1.3404838441159446,1.0,0.012933715999999998,1.5393542952460384,0.27456567613377897,0.09586926234137891,0.3503769709882365,0.39012101315306336,network_type=4G;tower_load=Moderate,service_degraded=1,2,1
fp_growth,band=LTE_Anchor;tower_load=Moderate,service_degraded=1,0.0749,0.50716,0.05092,0.6798397863818425,1.3404838441159446,1.0,0.012933715999999998,1.5393542952460384,0.27456567613377897,0.09586926234137891,0.3503769709882365,0.39012101315306336,band=LTE_Anchor;tower_load=Moderate,service_degraded=1,2,1
apriori,congestion_level=High;obstruction_level=Medium,service_degraded=1,0.16036,0.50716,0.10888,0.678972312297331,1.338773389654805,1.0,0.027551822399999995,1.5351946853146852,0.3013763009800463,0.19490190462551907,0.3486168174201181,0.4468290065311878,congestion_level=High;obstruction_level=Medium,service_degraded=1,2,1
fp_growth,congestion_level=High;obstruction_level=Medium,service_degraded=1,0.16036,0.50716,0.10888,0.678972312297331,1.338773389654805,1.0,0.027551822399999995,1.5351946853146852,0.3013763009800463,0.19490190462551907,0.3486168174201181,0.4468290065311878,congestion_level=High;obstruction_level=Medium,service_degraded=1,2,1
apriori,infrastructure_profile=Nominal;tower_load=Heavy,service_degraded=1,0.15002,0.50716,0.10166,0.6776429809358753,1.336152261487253,1.0,0.025575856800000005,1.528863870967742,0.2959861429566359,0.18299971198156678,0.3459195295346872,0.43904627160209647,infrastructure_profile=Nominal;tower_load=Heavy,service_degraded=1,2,1
fp_growth,infrastructure_profile=Nominal;tower_load=Heavy,service_degraded=1,0.15002,0.50716,0.10166,0.6776429809358753,1.336152261487253,1.0,0.025575856800000005,1.528863870967742,0.2959861429566359,0.18299971198156678,0.3459195295346872,0.43904627160209647,infrastructure_profile=Nominal;tower_load=Heavy,service_degraded=1,2,1
apriori,congestion_level=High;tower_load=Light,service_degraded=1,0.11468,0.50716,0.0777,0.6775374956400418,1.3359442693430905,1.0,0.0195388912,1.5283637425635477,0.2840394221408995,0.1427941338626089,0.3457054939534977,0.41537179222415377,congestion_level=High;tower_load=Light,service_degraded=1,2,1
fp_growth,congestion_level=High;tower_load=Light,service_degraded=1,0.11468,0.50716,0.0777,0.6775374956400418,1.3359442693430905,1.0,0.0195388912,1.5283637425635477,0.2840394221408995,0.1427941338626089,0.3457054939534977,0.41537179222415377,congestion_level=High;tower_load=Light,service_degraded=1,2,1
apriori,network_type=5G_NSA;offered_downlink_mbps=offered_very_high,service_degraded=1,0.11606,0.50716,0.07856,0.6768912631397553,1.3346700511470844,1.0,0.0196990104,1.525306944,0.2836744017838665,0.1442367715639114,0.3443942519676879,0.41589653463794296,network_type=5G_NSA;offered_downlink_mbps=offered_very_high,service_degraded=1,2,1
fp_growth,network_type=5G_NSA;offered_downlink_mbps=offered_very_high,service_degraded=1,0.11606,0.50716,0.07856,0.6768912631397553,1.3346700511470844,1.0,0.0196990104,1.525306944,0.2836744017838665,0.1442367715639114,0.3443942519676879,0.41589653463794296,network_type=5G_NSA;offered_downlink_mbps=offered_very_high,service_degraded=1,2,1
apriori,congestion_level=Medium;signal_strength_dbm=signal_weak,service_degraded=1,0.12432,0.50716,0.08398,0.6755148005148005,1.331955991235114,1.0,0.020929868799999987,1.5188366088249874,0.28460675579574474,0.15338812785388126,0.34160133210534954,0.4205517846725749,congestion_level=Medium;signal_strength_dbm=signal_weak,service_degraded=1,2,1
fp_growth,congestion_level=Medium;signal_strength_dbm=signal_weak,service_degraded=1,0.12432,0.50716,0.08398,0.6755148005148005,1.331955991235114,1.0,0.020929868799999987,1.5188366088249874,0.28460675579574474,0.15338812785388126,0.34160133210534954,0.4205517846725749,congestion_level=Medium;signal_strength_dbm=signal_weak,service_degraded=1,2,1
apriori,congestion_level=High,service_degraded=1,0.38408,0.50716,0.25936,0.6752759841699646,1.3314851016838167,1.0,0.06456998719999996,1.517719589480436,0.40420659596786185,0.4104576818383237,0.3411167603481141,0.5933363910123424,congestion_level=High,service_degraded=1,1,1
fp_growth,congestion_level=High,service_degraded=1,0.38408,0.50716,0.25936,0.6752759841699646,1.3314851016838167,1.0,0.06456998719999996,1.517719589480436,0.40420659596786185,0.4104576818383237,0.3411167603481141,0.5933363910123424,congestion_level=High,service_degraded=1,1,1
apriori,obstruction_level=Medium;tower_load=Heavy,service_degraded=1,0.08504,0.50716,0.05728,0.6735653809971778,1.3281121953568453,1.0,0.014151113599999994,1.5097663400576367,0.2700135134277017,0.1070814327376056,0.3376458505745835,0.39325402104516194,obstruction_level=Medium;tower_load=Heavy,service_degraded=1,2,1
fp_growth,obstruction_level=Medium;tower_load=Heavy,service_degraded=1,0.08504,0.50716,0.05728,0.6735653809971778,1.3281121953568453,1.0,0.014151113599999994,1.5097663400576367,0.2700135134277017,0.1070814327376056,0.3376458505745835,0.39325402104516194,obstruction_level=Medium;tower_load=Heavy,service_degraded=1,2,1
apriori,tower_load=Heavy,service_degraded=1,0.2,0.50716,0.1345,0.6725,1.3260115151037146,1.0,0.033067999999999986,1.5048549618320608,0.30732342007434926,0.2348688576118465,0.33548413278142997,0.4688511515103715,tower_load=Heavy,service_degraded=1,1,1
apriori,congestion_level=High;tower_load=Heavy,service_degraded=1,0.2,0.50716,0.1345,0.6725,1.3260115151037146,1.0,0.033067999999999986,1.5048549618320608,0.30732342007434926,0.2348688576118465,0.33548413278142997,0.4688511515103715,congestion_level=High;tower_load=Heavy,service_degraded=1,2,1
fp_growth,tower_load=Heavy,service_degraded=1,0.2,0.50716,0.1345,0.6725,1.3260115151037146,1.0,0.033067999999999986,1.5048549618320608,0.30732342007434926,0.2348688576118465,0.33548413278142997,0.4688511515103715,tower_load=Heavy,service_degraded=1,1,1
fp_growth,congestion_level=High;tower_load=Heavy,service_degraded=1,0.2,0.50716,0.1345,0.6725,1.3260115151037146,1.0,0.033067999999999986,1.5048549618320608,0.30732342007434926,0.2348688576118465,0.33548413278142997,0.4688511515103715,congestion_level=High;tower_load=Heavy,service_degraded=1,2,1
apriori,infrastructure_profile=Nominal;offered_downlink_mbps=offered_very_high,service_degraded=1,0.19494,0.50716,0.13034,0.6686159844054581,1.3183531516788747,1.0,0.0314742296,1.4872171764705882,0.29995019113436955,0.22796278158667974,0.3276032473124301,0.46280787389686895,infrastructure_profile=Nominal;offered_downlink_mbps=offered_very_high,service_degraded=1,2,1
fp_growth,infrastructure_profile=Nominal;offered_downlink_mbps=offered_very_high,service_degraded=1,0.19494,0.50716,0.13034,0.6686159844054581,1.3183531516788747,1.0,0.0314742296,1.4872171764705882,0.29995019113436955,0.22796278158667974,0.3276032473124301,0.46280787389686895,infrastructure_profile=Nominal;offered_downlink_mbps=offered_very_high,service_degraded=1,2,1
apriori,obstruction_level=Medium;offered_downlink_mbps=offered_very_high,service_degraded=1,0.10808,0.50716,0.07224,0.6683937823834197,1.3179150216567153,1.0,0.01742614719999999,1.486220625,0.27045669615448514,0.13303867403314915,0.3271523869479338,0.40541701896203874,obstruction_level=Medium;offered_downlink_mbps=offered_very_high,service_degraded=1,2,1
fp_growth,obstruction_level=Medium;offered_downlink_mbps=offered_very_high,service_degraded=1,0.10808,0.50716,0.07224,0.6683937823834197,1.3179150216567153,1.0,0.01742614719999999,1.486220625,0.27045669615448514,0.13303867403314915,0.3271523869479338,0.40541701896203874,obstruction_level=Medium;offered_downlink_mbps=offered_very_high,service_degraded=1,2,1
apriori,band=LTE_Anchor;weather=Clear,service_degraded=1,0.178,0.50716,0.11872,0.6669662921348315,1.3151003472963787,1.0,0.028445520000000002,1.4798502024291498,0.2914863163279359,0.2095897182402373,0.3242559291754554,0.45052707697679345,band=LTE_Anchor;weather=Clear,service_degraded=1,2,1
apriori,network_type=4G;weather=Clear,service_degraded=1,0.178,0.50716,0.11872,0.6669662921348315,1.3151003472963787,1.0,0.028445520000000002,1.4798502024291498,0.2914863163279359,0.2095897182402373,0.3242559291754554,0.45052707697679345,network_type=4G;weather=Clear,service_degraded=1,2,1
fp_growth,network_type=4G;weather=Clear,service_degraded=1,0.178,0.50716,0.11872,0.6669662921348315,1.3151003472963787,1.0,0.028445520000000002,1.4798502024291498,0.2914863163279359,0.2095897182402373,0.3242559291754554,0.45052707697679345,network_type=4G;weather=Clear,service_degraded=1,2,1
fp_growth,band=LTE_Anchor;weather=Clear,service_degraded=1,0.178,0.50716,0.11872,0.6669662921348315,1.3151003472963787,1.0,0.028445520000000002,1.4798502024291498,0.2914863163279359,0.2095897182402373,0.3242559291754554,0.45052707697679345,band=LTE_Anchor;weather=Clear,service_degraded=1,2,1
apriori,congestion_level=High;time_of_day=evening,service_degraded=1,0.11926,0.50716,0.07948,0.6664430655710212,1.314068667818876,1.0,0.018996098399999987,1.47752886877828,0.271368123335093,0.14531758510988405,0.3231942731333113,0.41157944744755015,congestion_level=High;time_of_day=evening,service_degraded=1,2,1
fp_growth,congestion_level=High;time_of_day=evening,service_degraded=1,0.11926,0.50716,0.07948,0.6664430655710212,1.314068667818876,1.0,0.018996098399999987,1.47752886877828,0.271368123335093,0.14531758510988405,0.3231942731333113,0.41157944744755015,congestion_level=High;time_of_day=evening,service_degraded=1,2,1
apriori,band=n78;signal_strength_dbm=signal_weak,service_degraded=1,0.09366,0.50716,0.06236,0.6658125133461457,1.3128253674306838,1.0,0.014859394399999996,1.47474103514377,0.26290803308849775,0.11581175946216987,0.321914847305709,0.39438586862985175,band=n78;signal_strength_dbm=signal_weak,service_degraded=1,2,1
fp_growth,band=n78;signal_strength_dbm=signal_weak,service_degraded=1,0.09366,0.50716,0.06236,0.6658125133461457,1.3128253674306838,1.0,0.014859394399999996,1.47474103514377,0.26290803308849775,0.11581175946216987,0.321914847305709,0.39438586862985175,band=n78;signal_strength_dbm=signal_weak,service_degraded=1,2,1
